0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
532.8119,512.86145,0.9752717,541.6572,492.2478,0.96234673,533.04395,494.86987,0.9415996,591.93567,489.80518,1.0048205,600.1373,491.78442,0.7406838,604.4807,589.35583,0.9357798,618.8506,587.74,0.85079247,436.71228,629.7178,0.87566286,485.06213,642.3551,0.87024736,298.8246,571.5349,0.9554024,378.07617,579.3828,0.9500936,626.05554,867.1826,0.8650231,643.5836,863.0901,0.77047527,572.75024,1091.6018,0.9313052,593.35205,1081.1282,0.8641119,568.8534,1332.6489,0.9234183,611.60144,1274.1245,0.8796911
516.3839,519.45856,0.9676308,524.0729,498.2,0.9961549,516.6433,500.84735,0.91870487,573.4191,493.39642,0.9904933,581.0392,495.8697,0.73188984,589.813,592.2531,0.9176403,601.7112,590.8973,0.8624699,422.72974,645.0059,0.9296543,476.70697,665.8427,0.94665986,283.10706,609.8592,0.94967043,362.3971,611.46967,0.90952647,622.86035,868.51385,0.8620956,631.3932,864.9499,0.76100665,567.49493,1093.8188,0.9187857,576.0721,1084.4722,0.8320148,565.7484,1332.4646,0.9289761,582.5758,1276.1814,0.9050911
501.36935,524.24786,1.0021487,508.89273,503.25934,0.9782604,501.04318,506.61346,0.9400692,557.13586,497.35333,0.9913023,561.3115,499.81403,0.7187291,577.2322,595.5568,0.9301858,586.657,595.9654,0.8134251,417.74075,669.11053,0.8763845,468.92734,684.92426,0.94880843,278.2579,658.96796,0.96927315,346.9437,643.5639,0.85317564,618.5831,869.56744,0.8615484,622.72815,867.12103,0.7584059,562.88684,1094.3291,0.9296526,567.5292,1086.4753,0.8281828,562.77466,1331.8215,0.9374817,565.5116,1278.8389,0.9127914
484.394,532.2606,0.9750968,492.069,510.13916,0.9783946,483.48526,513.9678,0.93433917,539.49756,503.73596,1.0163333,546.3347,505.25293,0.764073,559.1542,597.1078,0.94313955,584.13257,601.10986,0.8485538,426.5234,694.37085,0.8778273,465.61313,709.00977,0.9665289,277.5493,712.40686,0.93107414,338.4841,693.0886,0.79224646,615.0521,868.1061,0.89031243,631.3812,868.3495,0.7766646,554.2013,1096.4182,0.9263722,570.4304,1089.8748,0.82515067,560.0021,1330.375,0.93535984,571.33887,1285.406,0.85276926
467.5245,546.36444,0.9893484,472.84793,523.814,0.9882859,465.81662,526.79364,0.90845776,518.0121,513.4079,0.9932314,533.84937,512.84503,0.78648496,543.68494,601.62115,0.94378597,568.4094,604.1036,0.8632226,435.1583,714.4925,0.9000946,480.14633,729.9489,0.9380646,293.61185,772.30206,1.0057087,388.97226,744.71906,0.6281224,615.5923,871.21466,0.8727082,623.709,870.7806,0.74667275,553.6609,1101.1733,0.900715,561.2825,1093.5361,0.82595646,556.7947,1332.3376,0.94399464,565.94055,1280.3159,0.9425726
451.86612,560.813,0.9813763,456.66013,537.2189,0.95955837,448.64737,542.18335,0.9569006,500.87003,520.8889,0.97592413,507.6608,523.4513,0.7651092,530.9479,609.0039,0.93573976,557.85205,612.458,0.8568884,448.0369,738.1206,0.9042838,479.4825,754.91296,0.9844288,328.82376,827.85315,0.9349886,377.244,810.0161,0.77161646,613.76843,870.3048,0.90250945,631.0729,869.4116,0.7852814,551.88416,1097.7671,0.9184699,562.47253,1093.1907,0.82499874,551.6389,1330.49,0.96706927,570.63965,1283.8975,0.92061675
432.7638,577.5262,0.942605,435.6416,554.7913,0.95130527,428.7094,559.54315,0.92269504,478.66962,537.315,0.9834526,491.20148,537.8161,0.7775075,514.0695,612.7963,0.9356551,538.7171,617.6524,0.85360014,469.27454,745.74445,0.8670515,500.4873,779.40216,0.9587275,383.05182,875.7557,0.9008346,424.648,859.8284,0.9105927,618.2719,870.9378,0.90364665,620.8735,870.65656,0.7381119,558.33453,1101.8088,0.92255294,548.81323,1096.6367,0.80115676,553.0875,1329.4905,0.9068949,564.73627,1282.5378,0.8636913
408.38712,593.5654,0.9617504,412.87173,571.09033,0.9578227,403.61795,576.3213,0.88071597,456.1337,555.3019,0.94279325,463.81015,555.05225,0.75881296,494.13406,636.0027,0.96318823,529.96265,628.79175,0.88129437,488.0933,771.48474,0.8545339,538.8262,789.69714,0.8920964,444.91995,913.7759,0.8467572,495.9194,890.322,0.8615578,616.8822,870.8292,0.8725872,639.4928,868.30786,0.7411636,551.6111,1104.6401,0.91681933,570.8639,1097.3817,0.82527894,550.08044,1329.1002,0.9198266,569.9552,1281.6499,0.9066306
389.45386,624.162,0.9436442,392.5586,601.6388,0.966281,383.91547,606.29297,0.8811284,435.16205,583.06995,0.98147243,441.8111,582.99304,0.7825308,482.79608,656.536,0.9583567,502.1966,649.7599,0.8835782,512.79156,786.2158,0.9530791,542.1085,791.4739,0.6703148,523.6704,923.1089,0.92660075,554.057,916.1454,0.65424633,629.53326,874.0093,0.85767746,639.418,872.41125,0.7088634,557.84735,1099.8217,0.88670623,569.57465,1094.997,0.8356755,550.8295,1328.8636,0.92381203,565.04443,1287.683,0.9087842
370.71674,659.10834,0.9772429,371.04596,636.2414,0.94807523,364.73364,641.00104,0.88303363,408.92578,618.6158,0.96970946,422.52972,617.175,0.76613224,467.11505,689.6274,0.9028857,492.41473,676.53156,0.9108568,535.285,784.7139,0.9575234,554.89124,790.1204,0.6234455,598.2978,897.5004,0.9264983,591.9562,888.4908,0.60298276,630.5163,877.451,0.8364387,654.83,871.4306,0.7173654,550.0142,1103.1948,0.9056015,580.9858,1104.1472,0.86006504,551.38837,1329.8005,0.8929228,571.26373,1291.3574,0.9237813
355.00247,705.8697,0.944407,353.97006,683.3161,0.9644711,347.43265,687.6861,0.8825038,390.94083,662.1761,0.968133,398.80478,659.90106,0.76337504,464.4185,727.2939,0.9086815,465.02988,721.0783,0.7869221,574.5614,793.7153,0.84637797,583.0619,794.8222,0.68304145,674.2345,869.5878,0.85537684,677.06006,862.51056,0.7893362,636.55835,908.57587,0.85709745,652.6782,898.99335,0.7336525,543.6096,1107.917,0.93724126,581.2018,1112.144,0.87839675,552.6116,1335.4575,0.9260167,572.02185,1294.7346,0.8918479
344.90976,750.9984,0.96099377,343.3881,728.20996,0.9523206,337.66037,732.6677,0.9076654,381.58377,707.99146,1.0180373,389.3502,703.82935,0.7352233,452.02475,763.6863,0.9072189,457.04495,757.06226,0.8220011,575.8164,789.2417,0.98351,589.88696,796.3633,0.6548346,702.672,813.5471,1.0004267,705.85254,820.15283,0.7835517,651.3154,913.81555,0.84591085,672.1621,905.0171,0.7613162,539.0791,1115.4121,0.9555649,576.7228,1116.8442,0.8684182,559.85095,1341.484,0.9342858,573.2417,1298.6982,0.8543637
343.5395,799.1489,0.9498071,341.39563,777.07837,0.96695936,334.8689,782.2776,0.9263998,378.26428,756.4509,1.0081272,386.0116,753.5614,0.6371496,447.64392,806.81213,0.912454,456.86523,799.3368,0.8190048,585.8546,796.4573,0.95790553,616.8877,810.7163,0.76674354,721.5829,772.8308,0.9999266,734.4458,803.7506,0.8772956,661.4835,935.7656,0.8639678,679.0692,927.39136,0.6866084,535.0028,1123.1465,0.9163433,572.3196,1127.1183,0.8893842,559.86554,1348.0406,0.87947506,576.1395,1305.529,0.9232355
345.0007,846.19104,0.980706,341.60654,824.0353,0.9586684,336.43863,829.16125,0.93785274,376.98972,802.8804,0.97953546,388.37033,798.29626,0.6352066,449.51004,851.60046,0.88999224,474.85672,839.6521,0.6777667,586.0582,806.5985,0.9442367,623.55493,826.031,0.73267704,712.6354,758.0272,0.9900885,735.80945,786.548,0.8799885,669.152,962.1714,0.79916,688.6544,952.4719,0.67528975,526.14014,1133.7123,0.9146606,564.3053,1137.6787,0.8245709,562.3196,1354.7874,0.86654794,576.7396,1313.8135,0.8776175
350.41083,893.2936,0.9678459,345.95392,872.77136,0.96742034,342.56866,877.52356,0.8688857,379.43665,852.07996,0.96922815,393.70135,845.37866,0.65110624,453.08777,894.80334,0.8647908,477.34576,881.2136,0.71142447,576.0726,830.61914,0.90770465,612.8645,841.2949,0.7654165,701.4201,765.5294,0.96456546,721.35284,788.3895,0.90181655,675.9981,995.1809,0.81579393,698.89667,985.3318,0.67327785,513.97186,1143.8787,0.9430404,553.2411,1145.7565,0.8133997,562.6143,1359.3778,0.89302087,581.5958,1318.4293,0.8980017
353.7013,934.41614,0.98423,350.25696,913.81335,0.9708634,345.96985,918.6686,0.86799467,383.78894,892.51294,0.96268225,399.08185,885.0327,0.6256305,459.7425,935.0696,0.8926517,479.3376,918.5054,0.6971642,575.70825,862.41943,0.8610383,611.45374,867.10535,0.84899825,700.9843,785.9176,0.93697953,710.7387,804.1467,0.89491487,682.7862,1029.1893,0.81470525,697.07623,1015.0742,0.6345862,503.62384,1155.3131,0.92297447,521.6885,1123.1481,0.7915515,562.3217,1364.3209,0.87800026,583.19684,1317.3446,0.90253764
