0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
570.255,853.7467,0.9797567,578.09607,837.7479,0.9505675,567.80774,832.12305,0.9640804,522.6208,809.3544,0.70272577,522.1669,808.2174,0.9676361,476.4182,899.9923,0.71583486,475.29626,915.8224,0.92489886,536.4017,1046.3356,0.91297245,522.462,1065.2523,0.92728484,600.76575,1155.3129,0.8854164,599.0528,1171.0345,0.9403904,451.65454,1166.4957,0.6403644,461.59668,1176.9011,0.8145869,468.4121,1352.4286,0.62818515,461.89722,1375.8458,0.99569213,463.32556,1484.4229,0.3999672,449.99243,1542.5609,0.82296
570.5301,855.0519,0.9768799,578.57623,839.3329,0.95066833,568.71466,833.42957,0.9668416,523.4018,809.92883,0.70643157,523.0739,808.7118,0.9717847,476.52557,899.8395,0.7159413,475.14264,915.9612,0.9275564,535.9249,1045.4292,0.91466916,522.294,1065.1105,0.9217315,601.26117,1156.1829,0.879859,599.5873,1172.1057,0.9434077,456.27777,1167.4717,0.6352551,460.00165,1177.0719,0.8122727,468.8277,1349.471,0.62864244,462.05292,1374.197,0.9705391,446.53833,1434.8369,0.4400166,451.7243,1537.3257,0.8381438
570.5301,855.0519,0.9768799,578.57623,839.3329,0.9506683,568.71466,833.42957,0.9668416,523.4018,809.92883,0.70643157,523.0739,808.7118,0.9717847,476.52557,899.8395,0.7159413,475.14264,915.9612,0.9275564,535.9249,1045.4292,0.91466916,522.294,1065.1105,0.9217315,601.26117,1156.1829,0.87985903,599.5873,1172.1057,0.9434078,456.27777,1167.4717,0.6352551,460.00165,1177.0719,0.8122727,468.8277,1349.471,0.62864244,462.05292,1374.197,0.9705391,446.53833,1434.8369,0.4400166,451.7243,1537.3257,0.8381438
570.4525,857.43744,0.9849769,578.67944,841.7027,0.9484027,569.04565,835.9189,0.96791553,525.2256,811.7922,0.7154671,525.1555,810.8028,0.9825044,479.84116,900.6232,0.7168777,474.65604,916.06964,0.92291725,536.7268,1046.8447,0.9184025,521.05786,1066.3306,0.91901636,600.74585,1156.7007,0.9069423,596.81213,1172.3347,0.94195014,455.64102,1168.02,0.6360663,459.446,1177.071,0.80671453,467.0261,1355.5754,0.6469138,460.9448,1374.8408,0.98550785,463.7607,1490.7747,0.43694943,452.2623,1539.0889,0.82190824
571.87164,857.37085,0.9952574,580.4195,841.33374,0.93684006,570.6087,835.7488,0.97328794,525.2751,811.4824,0.72049475,526.06647,810.8799,0.9839175,480.12488,901.49695,0.7182919,474.82037,916.9408,0.9168284,538.15594,1048.7855,0.90345,520.8055,1067.5775,0.9242902,601.5914,1157.4502,0.92516094,596.0671,1173.5607,0.945133,455.54413,1168.937,0.636482,458.6635,1177.91,0.812328,467.4355,1357.5239,0.6638056,460.63373,1375.3507,0.9872676,465.682,1501.0492,0.48823875,454.09027,1539.9401,0.8264829
571.87164,857.37085,0.9952574,580.4195,841.33374,0.93684006,570.6087,835.7488,0.9732879,525.2751,811.4824,0.72049475,526.06647,810.8799,0.9839175,480.12488,901.49695,0.7182919,474.82037,916.9408,0.9168284,538.15594,1048.7855,0.90345,520.8055,1067.5775,0.9242902,601.5914,1157.4502,0.92516094,596.067,1173.5607,0.945133,455.54413,1168.937,0.636482,458.6635,1177.91,0.812328,467.4355,1357.5239,0.6638056,460.63373,1375.3507,0.9872676,465.682,1501.0492,0.48823875,454.09027,1539.9401,0.8264829
571.83984,860.687,0.9709422,580.4602,845.7439,0.9360285,571.4541,839.5924,0.9821949,529.4818,811.94104,0.74406075,528.68005,810.72656,0.9919931,479.93253,900.72107,0.72122526,475.093,917.62024,0.92604446,537.23413,1050.5695,0.9614191,520.51575,1068.4022,0.9485793,601.52795,1162.7587,0.90046096,595.76636,1176.2003,0.98948,457.9573,1168.2565,0.64439166,456.85,1176.9056,0.8191665,470.37772,1348.2086,0.66757953,459.87357,1376.9716,0.9822402,447.17953,1425.9994,0.5114485,449.55753,1537.9832,0.820434
573.74475,860.80884,0.9683465,582.78064,846.0703,0.94155926,573.2177,839.7477,0.992705,530.7414,812.97986,0.7335043,529.7141,811.5803,0.9842126,483.00317,902.047,0.7246758,475.0503,917.9137,0.9169177,539.31415,1050.4562,0.9528141,521.7379,1068.9702,0.93279505,603.6098,1163.0665,0.9024773,596.1077,1176.7013,0.9824715,460.30963,1167.4023,0.66096187,454.474,1176.4996,0.8280426,471.25586,1343.0441,0.6402956,460.53577,1377.1815,0.9962845,447.82635,1419.3654,0.5728421,451.25262,1541.037,0.8569366
573.7448,860.80884,0.9683465,582.78064,846.0703,0.94155926,573.2177,839.7477,0.99270505,530.7414,812.97986,0.7335043,529.7141,811.5803,0.98421264,483.00317,902.047,0.72467583,475.0503,917.9137,0.91691774,539.31415,1050.4562,0.9528142,521.7379,1068.9702,0.93279505,603.6098,1163.0665,0.9024774,596.1077,1176.7013,0.9824715,460.30963,1167.4023,0.66096187,454.474,1176.4996,0.8280426,471.25586,1343.0441,0.6402956,460.53577,1377.1815,0.9962845,447.82635,1419.3654,0.5728421,451.25262,1541.037,0.8569366
571.6585,862.61694,0.9818228,580.99536,847.73425,0.97594726,572.6906,841.447,0.9626093,531.76135,812.506,0.7115009,531.33044,812.13354,0.99079055,485.6411,902.3235,0.75183773,475.00568,916.4136,0.9276514,541.6686,1049.7301,0.9482727,525.1086,1067.135,0.93497145,609.73645,1158.1272,0.9536699,601.3187,1173.6948,0.9497398,459.61548,1169.0564,0.6537365,454.89136,1177.0864,0.8408085,466.90894,1354.2695,0.6906698,458.85297,1374.7428,0.9514365,469.96936,1492.7231,0.47146645,453.10413,1540.9253,0.8377322
