0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
786.1515,633.23346,791.64087,619.95306,787.21533,619.51935,825.41296,627.3139,835.54407,620.43506,877.563,654.5417,884.6477,641.32697,980.38586,590.778,968.37854,577.24695,1050.7415,525.00714,1037.7949,516.61835,993.83167,807.1724,1002.839,801.04816,864.5049,890.2885,871.26685,876.59564,939.0458,1029.2644,934.68713,1006.5207
791.089,646.63684,796.4354,633.39624,791.08325,633.42896,830.6946,639.0365,839.91943,631.2694,880.51306,663.7837,890.69006,647.8325,977.98425,597.39233,965.8136,584.2865,1046.2478,527.2379,1031.4291,519.4961,1001.80994,818.44324,1002.501,810.505,863.2936,890.3323,872.4199,877.6229,938.8225,1029.7184,937.4343,1007.7892
791.2472,645.4725,798.5121,632.66315,793.52747,631.95795,833.73145,643.07446,841.5569,638.0142,881.6948,676.0532,886.5377,657.1908,986.8263,617.5558,972.5585,603.35693,1063.3003,551.0015,1043.1848,541.2382,1000.8479,824.9436,984.9857,817.0325,863.3812,897.4745,864.07556,878.0958,939.5138,1028.3141,931.6936,1009.4381
792.68726,636.30817,802.271,625.0466,796.573,623.461,836.03894,639.40393,842.92725,635.5961,884.0089,685.0228,892.5917,661.3875,993.18445,651.17926,987.6897,630.3367,1091.2385,610.50037,1074.5718,592.3069,996.89575,827.94836,1009.9658,818.8845,856.55237,895.2014,874.3425,895.4823,937.82544,1029.6826,935.5294,1009.57764
797.4657,621.9519,807.78235,610.5491,802.1029,609.5194,840.0189,628.72876,847.41077,626.8845,888.06555,689.3956,894.1471,664.4458,1010.03516,701.33777,1005.651,672.1653,1117.3944,707.07874,1101.2229,669.9999,991.16003,828.43005,986.64734,817.75183,854.4336,904.1511,855.5459,879.89856,938.9802,1028.538,935.9728,1003.0082
807.5066,603.6085,817.9386,592.87933,812.1046,592.17365,851.2307,608.6151,853.93726,607.85724,906.84143,680.8031,888.69226,667.80457,997.7052,763.0061,1012.3656,739.7527,1068.747,837.76416,1082.2714,783.4197,985.5985,823.90967,969.5144,815.593,852.2977,902.9419,852.48083,889.9457,939.005,1027.3293,936.20886,1006.3767
825.3264,581.1428,836.827,569.1201,829.8157,568.214,872.3362,584.27954,873.33374,584.3828,917.593,655.81836,902.91797,647.515,938.25244,789.3135,933.3086,768.89966,938.9303,892.6565,922.7191,862.4175,987.2483,814.61084,987.6843,806.3723,849.8989,902.74817,860.09424,893.5652,938.42615,1027.6892,935.82764,1008.6902
854.30774,566.0167,864.3944,552.38354,857.36084,552.36865,900.25635,565.72815,902.7178,565.2207,941.19336,638.7013,931.82385,631.9962,873.5436,752.7289,894.4231,746.7445,798.4376,823.98035,829.5962,811.948,985.89526,807.6438,976.6936,802.8717,854.75366,903.1542,858.87854,898.87195,939.7145,1028.5204,934.7069,1010.48083
880.93066,550.3878,891.1044,537.99097,884.5934,537.98047,926.09094,551.6715,927.4767,550.8419,952.8766,624.963,949.1581,616.69385,846.0265,667.192,855.97864,671.48425,736.4785,679.94507,757.6345,676.5194,983.53735,808.08826,968.4624,800.5543,853.5183,903.8252,853.7589,894.8037,940.0392,1029.2906,933.5619,1009.3352
900.6295,525.16565,912.38965,514.9037,906.26086,514.0292,944.7711,534.00073,945.47815,534.776,956.20715,602.63635,948.1194,591.97205,817.749,581.219,873.76086,587.0668,743.52686,515.0731,846.2661,576.2621,984.3884,795.5797,963.14575,787.0144,858.42957,902.8955,858.86694,890.16675,939.7583,1028.0183,932.9524,1005.32104
922.1852,489.96313,932.70886,482.14374,929.5946,479.18573,959.79724,504.69012,967.427,506.11328,957.3187,558.7887,965.81006,556.83826,852.97,491.99463,889.81775,493.06433,833.94836,396.60406,845.3175,413.7851,972.8633,774.6249,972.80225,770.041,856.0863,897.8281,866.68384,897.1632,937.0747,1024.39,937.38367,1013.09094
952.0056,433.13687,966.6304,427.72977,961.48474,425.06546,987.71484,456.3738,988.72705,456.8903,976.2025,510.7686,984.2125,510.00937,908.9757,416.7374,928.38306,430.38742,918.645,324.48727,923.5531,347.56943,952.6449,735.33264,958.8894,731.8026,858.7754,881.2595,893.2106,885.4769,930.3363,1017.26514,934.19495,1005.68274
990.51135,397.12378,1005.0863,390.6886,996.7593,389.2345,1024.8933,416.48462,1016.5134,413.43115,1010.91113,474.141,995.03455,469.8239,980.4828,368.3792,973.26245,367.8946,997.13196,282.4749,992.14685,286.5114,928.6488,685.46277,920.98914,680.77905,877.22986,845.1682,894.307,846.3635,914.3203,1000.0315,916.20886,987.8335
1025.4263,372.1159,1038.7705,368.5193,1033.9421,364.81458,1056.0892,391.5291,1065.1057,393.44153,1030.4852,441.2865,1041.544,440.27246,1011.7833,339.2992,1042.2356,335.9038,1045.0302,246.01709,1070.6158,265.0995,906.2379,627.1399,914.1588,624.1814,866.9957,790.8928,892.6621,783.12964,891.8318,950.4973,902.4387,923.69946
1060.0878,338.92737,1075.0511,337.18103,1071.5659,332.23077,1083.3995,376.86438,1092.0786,376.6222,1044.5234,422.9447,1060.118,427.79193,1027.3245,330.20715,1073.9805,339.11438,1088.4622,221.15271,1117.7769,291.43018,905.8379,580.99866,921.64185,582.38464,830.532,730.7743,877.3646,725.1029,877.03687,875.3395,895.1616,858.85876
1094.5597,337.68692,1107.4495,335.4354,1108.4171,330.61203,1112.3333,362.63998,1119.4209,363.13644,1065.2709,409.64218,1089.7328,416.09714,1023.9971,330.01865,1095.4658,335.4044,1087.8103,226.59781,1139.2024,291.1503,914.3855,543.75793,925.8661,542.214,792.0089,672.60144,821.2909,666.2495,857.78613,818.2794,871.8622,772.78845
1111.785,319.76193,1124.994,318.95065,1123.1334,314.6462,1135.93,353.0281,1141.0004,359.88132,1088.7874,401.35983,1105.824,402.4553,1010.94226,339.18356,1062.9982,354.25485,1048.8912,222.43533,1093.9478,290.00754,925.1089,522.9071,939.1681,528.6393,761.0299,597.4675,800.3165,600.57324,827.0394,740.4778,845.88684,692.9065
1127.3397,316.5773,1145.1346,316.48648,1142.955,310.26266,1157.5905,355.75052,1161.0968,359.0897,1102.2777,402.6796,1117.5762,404.02554,997.162,348.2764,1034.8119,358.17447,978.4397,227.07181,1034.5153,284.918,933.83984,513.4636,944.58105,513.12695,755.6304,508.20096,791.70984,497.70828,784.72754,660.4447,817.7565,623.59644
1143.6152,322.23285,1160.56,324.54767,1160.188,318.5445,1167.896,364.30383,1171.7493,368.6579,1107.9292,399.73108,1122.9861,402.8838,989.5141,365.08508,1008.77875,369.38934,925.7879,258.14423,959.6104,288.22687,930.7005,500.76465,935.8702,515.1799,797.8243,403.95984,791.5872,447.00232,750.6558,558.8134,766.2222,559.89667
1158.068,331.6165,1173.0787,340.06345,1173.888,332.93973,1171.2023,378.12228,1171.9159,382.26376,1104.2397,402.70297,1119.8932,409.7045,963.5879,372.30893,987.8815,391.64914,891.1207,288.40744,946.7682,316.4609,929.28467,487.58493,934.1101,509.51846,851.381,344.4589,831.4491,367.42404,738.0282,455.18057,732.94934,448.75253
1163.2582,359.62326,1176.593,373.10654,1178.3024,364.49265,1165.3685,413.84872,1165.7302,413.91537,1089.8224,412.99326,1108.5858,426.68002,944.19836,394.81796,999.60535,412.9366,884.58923,311.94406,942.5386,323.6907,925.6124,477.04477,946.27734,487.47867,864.4794,310.96854,916.5791,318.379,754.70386,369.26755,772.42065,353.4612
1173.9218,414.1014,1181.657,430.81662,1196.5597,421.3702,1150.9126,455.13058,1147.2799,472.2911,1067.129,434.14108,1087.2145,455.16452,935.4756,415.64767,994.13525,426.3074,916.22314,303.70145,989.27185,344.548,900.16736,456.8889,920.9706,470.23758,939.4767,278.6824,982.9647,308.645,791.9397,305.16013,818.83875,288.42215
1152.0538,474.2825,1151.5944,489.91672,1161.9097,483.67062,1123.9167,507.18918,1124.7972,524.0724,1048.13,468.38693,1067.1777,478.6086,940.91046,401.47586,1018.23065,415.98593,975.8527,297.71878,1028.0886,341.84976,885.8227,418.59445,887.7868,433.64536,996.54535,292.32358,1017.0898,318.311,853.23444,266.45407,861.4068,263.8936
1110.7838,573.3682,1101.4481,573.0085,1107.551,578.17255,1075.8534,558.5696,1067.7375,578.34644,1054.927,507.66388,1001.58606,500.68524,955.0437,388.0777,956.1294,391.78156,1024.0614,317.11584,1023.31165,319.55756,884.7395,373.1938,878.9353,398.36566,1033.9664,307.6302,1027.7437,305.37402,911.6521,253.14948,909.5624,258.80353
1043.8818,624.4272,1034.1885,626.61145,1035.7643,632.21277,1009.2946,599.4817,994.6153,595.51764,983.92035,516.79095,973.8239,533.57874,963.366,389.29633,888.4715,412.2218,1062.1562,353.9414,1066.2462,358.51697,911.5555,355.82355,891.71906,377.44647,1081.5402,375.20264,1074.3568,387.7138,971.0953,260.66565,966.8521,260.48328
967.3191,649.2306,956.17834,645.6061,957.79285,653.5232,941.61755,609.64355,928.9225,601.7821,949.183,537.83154,943.8606,562.4867,971.1792,400.84103,899.0654,399.17093,1075.0631,407.69626,1004.58215,442.0942,938.1311,345.9415,921.7124,351.19534,1096.8881,432.43356,1073.9148,438.59036,1031.8575,270.6434,1094.635,258.24246
899.39246,643.9341,886.2362,639.6658,886.51685,646.94336,882.09546,600.9199,875.4292,595.28,909.18506,542.88025,903.6648,557.99304,981.7832,415.50485,974.9509,461.8835,1076.4574,462.59348,1057.7727,483.34067,966.53687,353.94376,956.947,354.59164,1088.2374,483.64145,1066.427,477.52353,1112.5315,309.3989,1116.8221,314.88187
852.8438,629.38464,838.03876,624.00964,839.05646,630.4845,840.4748,583.91113,834.8112,577.4717,881.4554,531.88306,868.56866,535.31665,985.9793,438.1685,956.1591,450.2291,1059.7957,517.64905,1000.4251,505.79697,992.15765,374.42654,980.80743,382.45804,1093.4883,520.89636,1046.8601,547.73755,1184.1809,412.22073,1175.3569,435.90726
818.8562,608.0187,804.4928,600.96594,804.4033,608.5233,807.4905,561.4575,805.58264,553.5148,857.96313,523.63354,847.6554,518.4425,983.37964,458.83023,968.9027,471.5187,1035.6852,566.62354,992.6837,558.95386,1007.1898,406.24136,1006.3474,394.40964,1065.1926,581.52844,1062.493,574.8562,1213.1636,572.65857,1213.1677,573.78894
793.6813,590.35126,781.1102,581.3984,780.53564,588.60376,787.949,542.5108,786.9016,533.8626,840.91724,509.4795,836.4197,509.00177,976.5271,483.21606,950.2422,508.0318,995.68567,593.3424,953.81177,592.7499,1030.8702,452.6336,1031.7413,444.77692,1061.616,629.9616,1052.7079,627.2365,1210.189,692.9024,1210.3059,690.325
783.44684,573.69775,771.19403,563.6979,770.32513,570.34326,781.9815,525.594,780.47626,517.0774,844.7253,500.16653,830.9638,500.3029,974.02313,509.52017,942.184,522.35583,947.3321,618.70105,914.4449,607.60657,1034.2522,506.178,1037.3613,496.65616,1084.6809,688.912,1085.1204,686.44653,1195.8342,821.59644,1190.1487,813.5043
863.524,554.0759,863.4982,446.2721,863.4854,550.1668,863.49384,446.22992,863.46906,446.19202,868.06915,497.7962,863.43365,492.96594,977.78766,550.3939,929.74066,544.8856,916.9738,634.42084,871.46906,614.72437,1047.4764,560.60364,1034.2433,558.8454,1081.0177,743.48395,1077.1959,739.6879,1135.145,902.40485,1140.4973,891.63055
791.2962,567.4846,784.81366,554.46985,779.97345,560.1948,807.06366,520.0995,805.19745,513.1936,887.37006,514.36304,865.76935,493.73502,983.8166,600.9762,920.27704,568.4359,895.27997,662.2648,854.0064,628.78503,1055.1323,618.1282,1037.5503,617.1815,1053.625,803.698,1049.5625,801.8196,1094.2075,976.0486,1087.3684,965.94836
810.73083,572.76355,807.23157,557.64044,799.5148,563.6052,833.6742,526.3115,830.0851,524.3772,917.35535,537.80835,894.39685,525.87537,988.8154,648.69055,922.6509,607.3481,887.75085,699.4193,841.109,644.137,1059.554,684.35315,1044.9976,682.6129,1027.6272,867.7068,1017.83997,870.40906,1060.9547,1048.5707,1064.4143,1025.7396
838.65735,576.8479,835.25793,561.1216,828.61,566.6395,866.3806,536.2239,866.0182,535.11475,949.4291,569.76355,922.7197,558.2864,1000.536,694.73865,924.6113,645.40576,896.95886,742.29126,834.44556,658.7279,1051.1406,741.0559,1036.2126,735.16016,998.45654,913.3855,994.8424,899.5563,1070.9205,1062.3489,1071.2778,1043.0497
852.9354,572.8179,854.52185,555.9448,845.30664,561.44543,892.85095,537.13617,883.8014,542.12354,975.42847,592.7693,936.313,596.819,1013.14685,723.2656,932.47034,682.7937,923.6625,789.2987,839.1096,683.2041,1049.9161,763.2761,1020.8209,764.2124,968.1493,923.4397,970.5021,919.0244,1070.6603,1059.3064,1068.159,1037.3826
868.97656,569.25464,871.94934,551.59717,862.105,556.4407,912.8679,538.91785,903.5482,543.32666,989.97754,604.3998,945.9408,604.41235,1020.35754,736.1997,940.25854,703.60803,950.7367,827.7151,846.9166,718.1245,1055.3607,777.0403,1023.34314,775.8247,963.9435,933.8696,954.0415,924.15576,1064.4565,1056.0435,1071.796,1035.6489
882.052,558.9006,887.20764,539.97424,875.4691,545.4422,930.9679,531.2338,918.4668,536.8472,1001.76636,601.1101,953.05774,601.6717,1034.6608,732.9639,945.0547,708.4709,987.03687,835.78265,856.91174,751.7481,1053.4191,780.9627,1012.27136,776.064,974.8353,942.91156,946.2229,919.58014,1067.1116,1060.999,1071.2345,1031.4185
892.33795,540.5503,898.5684,521.9864,887.37494,526.1333,941.3599,514.78955,925.6811,519.9904,1010.59515,587.2922,956.0789,586.7878,1055.9036,712.8549,956.64703,698.4454,1018.1524,816.71466,882.96686,764.28986,1044.5342,776.392,1002.2426,776.4687,968.5588,922.34015,945.8692,909.5734,1061.8555,1057.7,1068.269,1025.8997
899.75256,516.09973,906.6915,498.1271,894.7572,502.55228,950.82654,492.59665,930.1625,498.87997,1019.73865,566.1388,958.1693,570.3954,1076.4332,688.52014,966.78894,683.3605,1039.7758,789.79346,903.4729,756.3511,1037.7135,764.7406,993.62415,765.7532,975.4005,915.4381,954.0437,908.5735,1063.935,1057.1428,1065.7749,1023.7095
909.65564,492.48892,917.39087,474.01828,904.02844,478.57462,959.9475,469.57028,932.3369,476.32462,1027.657,542.5029,960.71094,548.8955,1091.7607,656.76965,976.19836,660.2444,1059.5398,759.8607,916.01416,738.1819,1039.0488,744.3108,994.2189,744.5918,987.6616,899.13257,956.3938,893.114,1059.6255,1049.6387,1059.519,1018.8186
917.2261,468.72964,926.6636,450.85123,912.1029,455.41934,970.1902,447.50076,932.87805,456.85587,1037.0596,519.3584,962.20056,528.72,1103.3818,625.12537,977.61145,640.6693,1076.6547,725.797,919.24304,720.98364,1039.0795,726.9414,989.45374,729.5205,1003.35034,888.9636,966.4983,879.3425,1060.6189,1045.245,1053.4153,1014.9595
925.9602,450.1295,936.29126,433.36563,921.1947,436.87637,979.4939,428.81155,938.66223,438.20596,1045.5026,498.63748,963.8541,513.03955,1116.0862,602.2584,975.5913,622.6022,1087.4152,699.4457,916.6028,700.50964,1043.7291,704.1144,989.3876,708.75464,1017.849,874.1886,977.27576,867.329,1063.0681,1038.7802,1047.5204,1010.3235
932.879,434.9094,943.84937,417.8909,928.0365,422.06485,987.7157,414.94565,942.6212,424.9816,1054.7927,486.34244,967.80225,498.92215,1127.615,581.2473,972.5165,606.38403,1100.2527,676.27246,912.6022,683.9906,1046.961,691.1019,990.97766,695.7069,1031.0508,863.5134,988.89624,858.69446,1064.0524,1033.5225,1048.1438,1008.83105
943.36816,426.21143,953.32434,410.17737,937.5001,413.76343,996.64404,407.48883,947.8596,415.97974,1061.4252,478.526,970.90125,489.7677,1141.801,569.6736,968.55273,597.14624,1110.9998,657.1051,908.4514,668.08374,1048.1519,685.18884,990.8635,689.4878,1038.4075,860.0852,1001.13135,858.3368,1065.3364,1030.4696,1048.7273,1010.677
