0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
451.34644,853.28485,0.90781635,451.1485,845.25446,0.95946145,448.72736,846.524,0.8932801,466.8086,832.4278,1.0231165,477.99347,828.8741,0.7999533,491.92773,857.9069,0.95517105,506.914,855.142,0.850245,412.79913,855.351,0.9185552,425.0603,858.258,0.5683305,348.4875,837.0809,0.91254926,385.02118,841.785,0.52938694,523.05237,1005.04877,0.85234356,521.94794,1002.7071,0.7227441,515.9978,1114.8171,0.9506532,513.42975,1111.2522,0.9004365,513.9779,1226.5581,0.89622843,510.7895,1205.6023,0.9022773
451.3459,853.307,0.9073827,451.12567,845.2583,0.95772815,448.72113,846.52344,0.89291465,466.8039,832.43384,1.0216196,478.04175,828.8533,0.80159634,491.9217,857.91406,0.95587957,506.90582,855.1959,0.84979665,412.97406,855.416,0.9185368,425.2049,858.31323,0.56147164,348.4864,837.08813,0.91254914,385.0293,841.80066,0.52096194,523.0715,1005.0293,0.8523288,521.9233,1002.6808,0.722945,515.967,1114.7616,0.9509527,513.42926,1111.2041,0.9009072,513.9876,1226.5614,0.89635944,510.77716,1205.5973,0.90241194
446.5578,860.27783,0.88823855,446.4843,851.40405,0.93201995,444.91528,852.40686,0.8495158,460.89984,837.5133,1.0107298,473.65167,831.0458,0.77581215,487.37048,860.91504,0.8805903,506.08923,857.37354,0.8572454,408.6859,866.96985,0.8748467,426.46643,867.34644,0.4014997,347.4284,858.204,0.9191474,392.90668,855.728,0.21272458,525.8472,1005.9075,0.8458383,527.30927,1003.3312,0.6992016,516.40247,1114.5032,0.95457065,513.58,1111.3893,0.89800406,514.2446,1228.4546,0.92777693,511.5498,1204.1566,0.9439082
440.73584,867.78467,0.87479186,440.55096,857.9413,0.9327054,438.7708,859.8794,0.8205044,454.77338,843.76074,1.0392413,466.02576,836.8279,0.76065314,484.4909,864.7218,0.8760452,499.13568,861.6654,0.8362348,410.78278,881.312,0.88277674,418.3462,885.62585,0.6673456,348.23438,882.4346,0.83821213,354.201,883.9442,0.44324863,529.97314,1007.25525,0.82909214,525.4895,1005.4724,0.7220247,517.29675,1115.1775,0.96389604,514.6015,1111.8163,0.8976817,513.6571,1228.1007,0.94148386,511.12555,1205.3406,0.927225
436.3426,873.222,0.9421152,434.9192,863.2463,0.975002,432.69037,866.8669,0.8733803,448.37134,847.13947,1.0275172,456.50317,842.4229,0.7246739,479.45282,870.53595,0.90768075,490.83057,866.3836,0.8275688,409.83557,899.65155,0.88862884,415.93384,901.0628,0.67561686,344.9223,909.3278,0.8625144,354.20062,908.0933,0.52570534,535.21313,1007.6674,0.86118996,529.0298,1006.58734,0.7152483,517.9341,1115.5637,0.96793234,515.728,1112.5273,0.9021328,514.361,1226.8887,0.89341605,510.8719,1205.4194,0.92033374
432.68054,882.5098,0.9533591,429.5943,872.8543,0.9944302,427.87354,876.0341,0.876678,439.94885,856.86176,1.0004696,451.09113,850.2978,0.7091298,472.6449,878.2254,0.92539907,484.7456,872.9123,0.81327724,409.46106,914.60175,0.90709174,421.83618,921.08185,0.96137106,352.40643,937.9655,0.8016596,361.17773,938.49554,0.857571,536.8358,1011.2402,0.84739566,536.6305,1008.7735,0.6904531,517.34467,1117.1765,0.9418007,516.5234,1113.6072,0.88923013,515.088,1227.4209,0.9366708,511.7293,1202.5308,0.9250536
425.42908,891.6964,1.017652,422.83728,882.463,1.0012968,420.5924,886.35925,0.9095502,434.39722,864.76294,0.98765683,440.47577,859.67664,0.7253982,466.50092,885.59607,0.90146923,477.56372,881.22754,0.8028693,410.9077,934.1183,0.8443513,425.13556,942.6875,0.9604734,354.35846,966.449,0.8111404,375.45862,971.0574,0.9644407,540.18604,1012.9695,0.8414085,537.4563,1010.8777,0.6731994,518.12036,1116.9915,0.98733723,516.6295,1113.2382,0.92797977,515.2184,1226.9951,0.9138435,512.093,1201.8995,0.89277524
417.04486,903.06635,0.9681728,413.71167,893.3481,0.9678283,411.61578,897.04706,0.90936047,424.72107,875.9664,0.969799,430.90125,870.10333,0.68014216,461.89343,894.6176,0.8855239,467.14752,890.6962,0.809319,420.94604,958.60333,0.84058845,429.7837,959.3796,0.85643893,376.36377,1004.10675,0.62991416,390.64337,1000.3426,0.7573941,544.5803,1013.38385,0.811286,539.71826,1012.25934,0.66714615,518.1085,1116.8721,0.95203483,515.9316,1113.3008,0.9219388,513.8441,1228.0725,0.96131766,510.51837,1203.6931,0.9162804
409.39075,917.7096,0.9920546,404.55566,907.89734,0.9953432,403.28162,911.406,0.8942054,414.0907,890.7571,0.9161743,423.05402,880.45996,0.7740923,451.9889,909.6538,0.88150346,462.0868,900.53296,0.80706406,426.94946,982.5925,0.8356113,448.72754,979.2429,0.90871733,392.51862,1042.0763,0.87888753,426.64606,1025.0901,0.8487386,546.3733,1015.6914,0.7982889,547.22,1011.0769,0.61120844,517.22253,1117.7773,0.9919565,515.20447,1113.1323,0.9056045,513.8162,1227.5137,0.92734075,508.4397,1203.8693,0.93428975
402.37027,933.7789,0.980767,398.66354,923.5765,0.9336702,394.86044,929.46893,0.9603461,410.7255,904.4722,0.93980414,409.35605,906.13495,0.59176093,449.05923,923.88837,0.86654747,454.06833,914.2122,0.8225542,446.1212,995.3807,0.88315976,465.75565,989.7503,0.90203005,431.25333,1068.2096,0.8657354,464.32352,1043.8118,0.93266076,551.6461,1017.398,0.8079635,551.32056,1012.5479,0.61902857,514.1904,1117.2135,0.9473153,512.5386,1111.8198,0.9164418,513.3208,1228.0027,0.9169729,508.86996,1202.5791,0.9222257
394.12573,955.6613,0.9778722,389.2011,946.83734,0.95169127,386.26526,950.9278,0.9068091,398.2942,929.1805,0.89967287,402.47412,921.0599,0.6343379,441.85315,941.88995,0.859858,445.17487,930.0169,0.80922467,466.70374,1009.89655,0.8786218,481.56824,995.1779,0.500452,476.05847,1086.2812,0.8350276,488.60046,1042.8977,0.49795294,554.40564,1018.41327,0.78864264,559.52203,1011.3199,0.6025133,508.99603,1113.706,0.93098676,509.9538,1109.8811,0.8925436,511.8778,1226.177,0.8817147,508.46252,1203.127,0.8951152
386.50824,977.80585,0.9358638,381.2439,968.9887,0.97270906,378.99646,973.4631,0.88509953,391.30487,950.90485,0.9102569,394.8144,941.73553,0.6902964,438.0298,961.0428,0.8204537,436.7343,949.4399,0.73288876,483.42993,1015.86017,0.95019335,491.09235,948.8664,0.60591024,520.33856,1077.7981,0.9029917,513.66473,1067.7986,0.28310704,560.5277,1023.63434,0.76833206,556.9467,1018.78827,0.55174434,501.9162,1113.54,0.92960954,501.6869,1109.1223,0.8647729,511.2801,1226.6882,0.8535836,507.78607,1204.4438,0.8537265
383.31967,1002.2934,0.89507127,377.31754,992.9139,0.9113581,375.6866,997.3918,0.8405641,385.94534,974.3652,0.92571175,388.67758,970.30865,0.6213409,434.97183,980.0036,0.89776623,434.88113,971.05316,0.732261,501.7651,1022.5749,0.91554403,491.09653,961.50055,0.6593127,556.92944,1067.4823,0.90618175,497.071,989.79474,0.18753031,561.87976,1029.6703,0.7598996,563.49146,1024.3683,0.5604296,495.9252,1112.9163,0.9131073,497.36984,1110.1989,0.86270267,510.14725,1225.9677,0.9052913,506.58163,1203.0249,0.9043925
