0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
529.5365,725.364,0.9824109,525.90173,714.6289,0.9174422,517.0608,715.4153,0.9550155,487.16104,728.3971,0.6890284,483.67172,728.38806,0.97902507,489.0793,786.0188,0.7793081,493.69077,790.0204,0.9281557,585.09534,793.87134,0.7491136,600.9022,775.2511,0.93570745,659.115,760.22754,0.8109796,690.63916,744.7355,0.90750206,501.6578,988.48584,0.74705946,488.60605,991.2765,0.8491086,498.1354,1138.1946,0.8592975,485.80246,1145.8926,0.9241997,486.89517,1261.5383,0.92123294,481.16995,1300.9607,0.90422916
532.7683,726.1316,0.9755001,529.2666,715.4033,0.9535935,520.52893,715.6963,0.96236676,490.92624,727.9147,0.7017921,486.14395,727.8225,0.9715692,489.41946,784.4678,0.79115325,496.01614,789.3085,0.9314338,586.10864,793.615,0.73547566,602.9348,776.33435,0.924371,661.7444,763.24084,0.7231358,692.4586,748.83594,0.91809535,499.8765,985.4625,0.7744032,491.9824,988.9939,0.87252915,498.80704,1134.8226,0.8662008,485.81583,1143.2964,0.93221784,489.16238,1263.0072,0.9534265,481.20444,1302.7954,0.9468183
535.4249,727.09985,1.0040469,531.8484,716.51697,0.9692097,524.10693,715.8678,0.9823752,490.44604,727.41187,0.71976566,490.37537,725.9685,0.97604686,487.599,785.49084,0.81619847,499.64124,787.4564,0.91651607,589.4065,799.14233,0.80541134,604.2107,778.3424,0.9191439,664.1888,772.1399,0.81081486,694.406,755.9595,0.94293535,500.0963,986.5206,0.75205934,488.22986,989.16455,0.83734727,497.5501,1136.8163,0.8639405,485.17352,1144.1721,0.9320483,488.38818,1264.4287,0.92733556,481.13318,1303.0823,0.935153
540.1112,727.0741,1.001984,536.8827,716.4901,0.9711166,529.1106,715.6886,0.9914105,494.03745,726.9873,0.7200196,494.5084,725.35254,0.97820055,490.83255,785.07263,0.81620944,500.39426,787.5477,0.9297932,587.3854,805.99146,0.8798971,605.5143,783.3445,0.90884554,658.35205,786.4148,0.8632169,698.1825,765.08997,0.9352476,501.3395,988.86475,0.77003706,486.01303,991.11426,0.8505196,497.47458,1133.0874,0.9027786,485.5223,1142.2117,0.94702435,487.04214,1264.3645,0.9592961,480.06827,1305.7567,0.91007555
543.0088,728.3095,1.0127122,540.3415,717.2172,0.97231746,532.39087,716.9517,1.0066386,497.78607,726.1473,0.7082278,498.11383,725.44684,0.9764521,493.43665,783.40704,0.81736475,502.23187,786.539,0.9287361,597.77924,806.38727,0.8928231,610.82764,797.5074,0.9252924,672.93256,796.67474,0.7848652,705.77625,780.85004,0.9310864,502.24548,988.1331,0.77029645,485.80798,990.4653,0.8397718,496.1308,1135.8914,0.85503495,487.16974,1145.133,0.9559851,486.8084,1260.314,0.9639237,481.8949,1303.5469,0.9338881
548.4429,726.6373,0.99636304,543.80994,714.81885,0.96090806,536.7158,714.7887,0.97153145,497.94025,726.0448,0.7432288,503.39856,724.20996,0.96257293,493.90314,782.5951,0.8172515,505.29163,786.2628,0.9541328,601.20087,811.3916,0.8313645,611.0855,811.80493,0.9185655,672.7738,814.8956,0.72576994,707.6831,807.18665,0.9297298,500.70746,987.323,0.7622508,484.62952,989.8584,0.82123625,496.64026,1135.7235,0.84587383,487.52917,1145.6982,0.9545057,488.54047,1259.9009,0.9730302,482.234,1304.1018,0.91768235
556.09784,729.7246,0.97359717,551.3405,717.50244,0.93727565,545.9307,716.9193,0.9889177,506.91364,728.01184,0.7831743,512.48737,726.7877,0.9815247,497.586,783.5891,0.84026563,507.90015,784.3312,0.9435853,574.15735,843.92395,1.0052906,606.62994,824.6039,0.98609835,645.63654,855.79236,1.0152441,708.63165,837.97375,0.9460656,503.71277,988.78796,0.7756827,482.38818,991.0808,0.8538041,499.2646,1136.0983,0.8640883,487.2729,1147.3464,0.9089644,489.9204,1258.4269,0.9412935,482.4715,1304.2219,0.9288342
563.7073,731.2799,0.98869014,560.23535,719.70874,0.9366753,553.0956,719.6526,0.9810242,517.2633,726.3889,0.7842695,519.48315,726.77527,1.0009536,503.5712,782.46594,0.857407,513.42163,787.57214,0.9157358,569.36584,858.11255,0.901754,600.41296,844.2472,0.86121166,627.4403,890.25085,0.9300157,697.8927,880.2545,1.0180848,500.17856,987.7252,0.7771111,482.1393,990.2982,0.84846276,500.76596,1129.9049,0.8760629,488.23685,1143.4884,0.917428,489.98575,1256.5863,0.88427424,483.57993,1305.7289,0.9463185
575.0632,734.2721,0.95817286,570.59735,721.94604,0.9199317,563.94385,722.6509,0.9619944,526.98694,730.72156,0.74433863,529.9704,730.39954,0.99354005,509.54486,785.6587,0.84367156,523.39325,791.0104,0.94212073,558.0536,873.90027,0.9421424,586.7972,866.90356,0.9037974,601.7951,926.9009,0.96887225,672.94073,926.0713,0.970655,492.263,991.33057,0.75523263,477.977,994.5028,0.8424332,500.4709,1130.2975,0.8842356,492.6374,1144.5192,0.9092547,489.7071,1254.7698,0.9084605,484.41412,1305.7037,0.93521833
587.7749,743.77747,0.98957694,584.6533,731.4907,0.91023076,577.12585,731.6554,0.97882,540.67773,735.52673,0.7940414,542.1669,737.0116,0.97677326,520.3738,793.6166,0.8485134,528.80554,800.1858,0.91247356,554.8355,892.3002,0.81991524,570.9368,891.2743,0.954126,607.34503,959.39014,0.6955285,631.5083,970.8552,0.95509857,488.45227,995.4717,0.76159954,472.87402,997.8546,0.8601084,503.16516,1131.9052,0.84579635,500.56262,1143.2678,0.99907994,492.2243,1253.3179,0.96635634,485.04907,1301.3445,0.9294071
600.7777,758.6117,0.9864432,597.27856,745.4247,0.9629164,590.8651,744.70483,0.9787936,551.494,748.89514,0.8353151,555.06726,748.94434,0.9844914,523.8263,803.9105,0.8507772,538.65845,813.15125,0.93548864,532.9894,910.6206,0.71075666,546.06726,912.50745,0.96367764,570.4971,990.4391,0.5895189,580.9314,1004.7024,0.96287334,477.74704,999.94446,0.703189,467.9128,1003.4125,0.8281619,509.33804,1134.3917,0.87424123,512.0741,1144.7467,0.9633217,491.694,1257.9308,0.86081696,487.74008,1300.4384,0.895645
614.896,776.77,0.9941217,611.7667,763.2263,0.9665558,603.0829,762.70703,0.9810553,563.31506,767.5991,0.71094435,565.3834,767.66064,0.97597516,532.6216,822.22766,0.8677989,549.9419,833.5685,0.90065217,506.2748,922.8307,0.5749347,521.7666,937.68604,0.90268314,517.6548,1021.7793,0.50083023,518.7893,1032.6807,0.9076981,459.66452,999.1748,0.64649343,461.13547,1009.193,0.7935405,507.75845,1134.0083,0.87174886,522.194,1145.9783,0.9429554,492.48172,1255.0396,0.9652871,489.06656,1298.3845,0.926369
