0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
583.5901,690.37823,0.98970044,580.7258,677.7808,0.9222349,573.664,677.0235,0.97499955,529.2804,685.0767,0.7799617,538.7488,682.6661,0.9927443,518.4662,750.04926,0.875988,545.16504,749.0235,0.9067577,630.2368,764.6464,0.82499653,668.22345,740.09125,0.92560863,709.06335,743.4394,0.9638844,773.5609,713.7812,0.96960515,516.4342,974.63885,0.785084,532.327,978.6823,0.8813595,512.0528,1133.9238,0.89919937,524.60095,1148.387,0.9671726,504.3333,1272.7734,0.9495041,510.9198,1314.3752,0.9610898
585.96716,691.83826,0.9748822,583.4147,679.35144,0.91184783,576.5054,678.4479,0.9644352,532.14124,685.28125,0.7939851,541.7528,682.6791,0.9970889,520.661,749.52686,0.8769791,546.49915,748.9492,0.906352,635.8655,765.8583,0.8349887,667.2761,745.9884,0.9262166,710.0299,751.3668,0.91712147,774.6084,721.6134,0.9543903,515.02795,975.87573,0.79805636,532.17847,980.256,0.8727379,511.9432,1133.6198,0.9007331,526.33826,1148.8365,0.95734787,503.26254,1269.1398,0.9663484,512.04944,1313.2748,0.9497473
588.734,691.1101,0.97428125,586.55676,679.26465,0.95141435,578.3343,678.83887,0.9876814,536.5386,686.13416,0.7157191,542.6991,683.97595,1.0009365,524.82837,748.931,0.8659655,546.91455,751.45447,0.9397584,636.3442,769.1886,0.8134057,667.7297,752.2218,0.9541197,705.95435,760.03467,0.9426658,777.0073,730.0226,0.9615492,521.48566,976.9381,0.8071983,532.84875,981.3773,0.8598076,514.10846,1136.4171,0.91548467,526.2353,1150.8416,0.9859868,505.29407,1271.4415,0.9587983,512.1135,1313.1062,0.9638212
592.484,691.22925,0.9948057,590.1315,679.067,0.9712823,580.88904,678.80334,0.99597466,541.6111,685.57983,0.69610155,542.9949,684.50977,0.99052477,526.91223,747.9016,0.8826784,546.8689,752.0929,0.94076806,635.0565,774.1887,0.74938905,671.2743,758.3966,0.9649946,704.2062,771.98865,0.9330155,781.0731,737.53674,0.9841043,523.0735,978.3733,0.81208795,532.10583,983.03064,0.8511307,515.42773,1136.27,0.8991128,527.82214,1150.7518,0.95774394,507.8976,1271.7988,0.9579085,513.35815,1315.0985,0.9402349
595.23444,691.12213,0.9933592,593.0133,679.196,0.9653393,583.4291,678.4063,0.98284703,544.0044,685.7353,0.68577576,545.85626,683.43304,0.97560203,527.84894,750.0208,0.8870909,551.27954,751.7387,0.94196093,636.95166,781.3132,0.60416055,675.4597,766.7869,0.9746469,703.4197,787.05316,0.9271889,784.28625,750.0949,0.94470954,522.6502,977.31085,0.80676794,534.62463,982.1235,0.8582877,515.91046,1135.9148,0.9028486,529.25757,1149.9023,0.9695015,509.77295,1270.221,0.95537126,514.0861,1315.4331,0.9477997
600.0414,696.2212,0.9832989,597.9447,684.04443,0.9382986,591.41187,682.38525,1.0015136,545.86633,685.7705,0.7909837,554.6089,682.9852,1.0166314,528.1439,748.47974,0.86596406,553.3507,749.7185,0.9148766,616.15955,794.20374,0.81646395,674.9374,771.83606,0.95299125,688.7246,803.26306,0.938357,784.5919,764.9745,0.99399054,523.694,977.3501,0.81041163,535.35876,981.6948,0.85621846,516.8884,1138.7185,0.9254408,528.2073,1151.0836,0.9818309,510.3356,1270.8811,0.9356618,513.8214,1312.174,0.9573988
604.35815,694.1244,0.99644697,601.57404,681.3805,0.9255722,595.4382,680.2854,0.9665957,549.9776,682.0659,0.8237684,559.06824,681.37317,1.0022144,530.7091,746.89417,0.8861884,560.809,747.6415,0.929861,611.0469,805.14795,0.9624423,668.83026,784.78516,0.9617332,688.09344,824.5408,0.96724784,783.3658,790.4187,0.95495415,518.45605,976.0919,0.77110946,535.5567,982.32104,0.8296282,522.2484,1135.9799,0.8620056,528.5793,1148.9927,0.9457618,512.36884,1268.2031,0.9429822,515.0571,1313.2788,0.93414664
612.1932,695.89246,0.97438353,610.0947,683.3346,0.94512874,602.76575,681.7471,0.99579054,560.0022,682.3589,0.82099044,563.95917,681.6533,1.0040246,535.9759,747.39526,0.88742805,559.8576,749.41736,0.91961217,596.4068,815.9292,0.9058325,659.55365,797.8601,0.9814848,664.3924,847.3296,0.94842625,773.63055,820.49084,0.9762569,528.64984,976.41956,0.74855816,532.37164,981.06946,0.8785535,528.0911,1135.0157,0.8568934,528.1188,1147.4427,0.9753458,513.0252,1265.4965,0.9181148,516.6797,1312.3282,0.9617052
621.174,696.8436,0.9857419,619.7214,684.0665,0.9656856,611.86664,682.5089,0.98575,573.4279,683.4142,0.7879843,574.68036,682.9636,1.0163598,546.31726,747.3522,0.853514,563.1308,748.8013,0.9772755,590.56085,825.6747,0.986547,647.0268,815.1577,0.9186617,639.4766,867.5956,1.108489,762.6402,858.47266,0.97793984,533.6308,976.78625,0.77549136,525.84174,979.6986,0.84491456,537.87085,1132.8448,0.91592073,529.27216,1141.3003,0.97172785,515.4057,1265.7041,0.9125297,516.3157,1309.1578,0.94106144
631.6023,699.03204,0.9693314,629.9941,685.5317,0.94562405,622.24603,684.3132,0.9562174,582.4748,688.17523,0.74690014,585.16595,686.73175,0.9878478,552.8284,750.71735,0.8470134,570.0427,750.85443,0.96987545,550.7841,856.9609,0.77558637,628.31006,840.53156,1.0149697,604.9165,898.09467,0.9559357,727.0291,901.78326,0.9665594,526.7956,978.2474,0.71586835,527.70215,982.1877,0.83864546,538.13855,1128.4016,0.874158,540.84894,1139.6587,0.95575815,516.82,1263.116,0.93104243,517.5838,1307.7795,0.96185535
