0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
569.01697,802.59265,1.0052097,564.5957,792.1138,0.93477386,558.46387,791.5311,0.98759365,523.6953,804.05493,0.76872253,528.83154,801.4575,1.0029359,514.00635,861.03796,0.88417417,539.0099,859.63354,0.91197735,609.5725,875.4935,0.76140094,642.4254,853.70044,0.9503758,679.3894,857.1376,0.90068877,728.2926,836.7948,0.96503633,503.59805,1048.9979,0.79874885,525.7001,1050.5629,0.8535817,506.83414,1192.1144,0.97368526,520.1649,1197.4968,0.9832096,509.15378,1319.6227,0.91007185,506.26865,1348.2284,0.9196389
572.6426,803.1218,1.0088823,568.572,792.7174,0.9327112,562.1599,791.95703,0.9817289,526.9795,803.9247,0.7669142,532.57153,801.0331,1.0058018,516.14954,860.1123,0.8739792,540.94116,858.24365,0.9165152,614.7379,879.7378,0.81458974,643.2196,859.14124,0.9645746,685.3069,865.333,0.8625821,732.75684,847.8888,0.9698248,502.70108,1048.2484,0.7744931,523.27246,1050.6627,0.8822793,508.21188,1193.5271,0.9747386,519.345,1198.501,1.0114323,509.13028,1320.1167,0.9079057,506.13486,1349.1073,0.9174722
577.6168,806.48706,0.9918736,573.9745,796.1399,0.9425684,568.3568,795.7455,0.9957458,533.51404,802.1072,0.80102885,536.73804,800.7224,0.97776103,517.53564,857.2256,0.8888036,544.7926,856.7687,0.91552454,623.4789,884.73413,0.805799,643.48596,873.2158,0.9138956,697.567,878.3772,0.6251645,733.15393,867.6227,0.92526084,502.1785,1046.9818,0.7834053,521.06396,1049.0425,0.8758272,509.53195,1193.0985,0.9792882,519.70703,1197.8667,0.99895,509.72366,1320.1123,0.87342024,506.3245,1347.8269,0.9045067
583.43085,804.9333,0.9958626,579.5462,793.8254,0.92595196,573.19824,793.61066,0.9988631,539.23083,801.9776,0.7981189,542.4144,800.67206,0.9845413,522.3485,857.6291,0.88499284,546.34546,858.924,0.93460476,608.1604,902.1696,0.89908326,645.9051,884.6656,0.9274763,670.2151,903.4744,0.9047258,739.0693,892.196,0.981989,509.9709,1048.2173,0.76430905,515.9286,1050.9451,0.8585309,520.7454,1191.3875,0.9284698,517.45807,1196.2732,0.9673544,511.13373,1314.7197,0.94498587,506.568,1350.147,0.9057901
590.67,806.0868,0.9774141,586.9074,794.7427,0.8971098,581.30646,794.43933,0.97766685,545.52094,802.7125,0.83644366,549.9162,801.78467,1.0197434,524.93463,857.2977,0.8622507,548.1434,858.6112,0.89304143,594.954,916.84607,0.9293934,640.8215,901.74805,0.88348436,659.78217,933.3252,0.96916044,735.02814,928.21533,0.97627175,511.8941,1048.9608,0.7548889,512.1529,1051.9603,0.8529837,523.0544,1189.8546,0.9122856,519.17773,1195.7877,0.98144805,513.174,1314.1278,0.9384276,507.412,1351.2772,0.90085435
599.25543,809.68933,1.0066135,596.5329,798.65173,0.91323066,589.6397,798.2117,0.9956839,554.645,804.1781,0.8203211,557.8323,803.9789,0.98863566,533.0202,859.2036,0.89127415,555.20496,862.40906,0.88635737,589.7008,934.81287,0.96141136,635.638,921.2782,0.87641597,646.2659,965.8297,0.9790423,720.59,969.298,0.9759288,506.39227,1048.679,0.7423768,511.41138,1052.1577,0.8755281,522.84973,1188.0387,0.9195205,524.48096,1193.8241,0.93782294,514.90594,1311.8307,0.96405715,507.911,1349.7633,0.90123105
609.82117,816.2581,0.97809494,606.12665,804.40485,0.9139248,600.55853,803.52386,0.9699734,565.1701,809.856,0.8226587,569.72015,808.8953,1.0227534,537.20435,864.5495,0.9212888,563.6707,871.9506,0.8906085,556.98395,950.5191,0.90577793,623.79944,952.4096,0.9078447,605.18695,996.71735,0.9418075,694.09296,1020.35785,0.9736183,501.85065,1052.294,0.6941653,509.19653,1056.9829,0.86089313,521.2777,1189.5425,0.94555426,532.66364,1197.4277,0.9802351,517.2146,1312.6062,0.9340484,509.65942,1347.3752,0.9506929
619.91284,827.3305,0.98570514,617.379,815.7153,0.9405127,611.42566,815.1966,0.9892444,575.80396,820.6956,0.75032675,579.6886,820.1801,0.9803147,546.4586,875.29877,0.91094095,570.91455,885.0639,0.8900485,534.34717,963.09,0.80686855,598.1206,976.52814,0.9320135,561.1605,1023.4998,0.9889386,650.3701,1062.1597,0.9483225,494.14334,1055.1982,0.68869627,500.72513,1060.5906,0.87480617,523.78455,1185.8054,0.95219684,540.5598,1197.1616,0.9354857,512.7943,1308.2834,0.94307804,510.2753,1345.529,0.8895422
631.6977,844.5602,0.9847648,628.6631,832.6985,0.9217427,622.78534,832.0858,0.9634155,585.15356,837.2047,0.84417665,591.0842,836.91797,0.983987,550.015,891.20984,0.89165324,579.30304,904.2793,0.87211484,531.71936,979.77954,0.6120478,572.54443,999.5924,0.91449803,547.15466,1044.9628,0.3081131,593.65063,1089.9498,0.9481176,474.78223,1058.3213,0.7113335,495.3578,1068.9419,0.8209637,527.14886,1189.861,0.9189222,549.8319,1197.4408,0.9895984,515.255,1310.6333,0.9808258,513.74426,1344.2994,0.92423916
641.5591,867.28986,0.95412195,638.38684,855.11774,0.91992307,633.3218,854.1733,0.98833936,597.1558,858.9274,0.76203364,602.0631,857.3038,0.9784582,559.1996,911.7697,0.8591422,584.46967,923.31305,0.89292645,535.6126,1008.4074,0.64347744,549.8119,1016.21173,0.9046867,534.43835,1093.9753,0.6766913,531.3856,1109.4448,0.98545897,464.97736,1071.5369,0.69841075,478.92407,1079.4258,0.8159648,538.224,1196.5149,0.8694687,555.18005,1201.3533,0.965291,520.94324,1312.1797,0.8886268,513.3781,1344.9019,0.8883842
649.00964,893.6959,0.98829687,645.53564,881.82764,0.94059277,641.63434,881.04675,0.98202926,603.53973,885.3462,0.7887355,611.273,884.6793,0.9965521,561.2696,933.97266,0.8442135,587.788,951.3318,0.9271246,498.47083,995.871,0.8798754,527.70294,1026.5642,0.94152284,443.6405,1044.8212,0.9746854,478.37885,1111.1292,0.94216394,455.51276,1081.8877,0.7035699,481.3205,1097.4753,0.73604083,541.88947,1194.8726,0.89228994,561.6052,1209.4631,0.9393782,519.90826,1306.8074,0.91207325,513.21216,1345.6804,0.8851372
655.056,922.14624,0.9627149,651.63086,909.8247,0.9042471,646.84143,909.3782,0.95382464,610.4263,915.1487,0.7222908,616.82605,915.0847,0.9676355,567.11536,961.775,0.85240096,588.29395,982.4541,0.8674923,497.34848,1002.4794,0.9213749,510.8627,1039.8439,0.8587093,426.5887,1032.859,0.9447378,435.4127,1105.561,0.9504626,476.01743,1106.2278,0.65163803,484.77335,1118.5009,0.81193185,550.14136,1198.766,0.82781386,570.173,1210.9094,1.0255164,521.4883,1308.7043,0.8595152,516.5648,1344.8412,0.92267644
659.53345,952.94653,0.96283716,656.54456,940.3451,0.8854791,652.3312,940.1826,0.97940874,613.7601,945.8054,0.77590895,623.26465,946.1903,1.0199722,568.7417,990.12683,0.8996687,587.3176,1010.2766,0.8925954,490.69318,1015.06506,0.9094073,496.39868,1054.9711,0.9605421,411.8504,1026.8499,0.92005223,408.22925,1094.4325,0.9491192,456.48755,1121.697,0.67843235,468.9234,1134.2424,0.76912725,558.5448,1200.1477,0.8602708,577.91113,1214.9067,0.977607,519.29236,1314.074,0.84099364,518.7853,1346.335,0.9055735
663.13293,982.9906,0.9753746,659.50305,971.88965,0.9384557,656.1006,971.32166,0.9740553,619.80884,976.2637,0.7673649,628.052,976.7864,0.99090844,574.74023,1014.56177,0.83100545,588.6323,1036.217,0.9064176,489.61765,1029.0994,0.9134743,491.5864,1065.4719,0.9486161,411.9529,1026.5762,0.98351634,401.09134,1088.2935,0.9379412,459.72714,1141.5828,0.64209276,463.60336,1159.0037,0.7644379,573.3866,1193.6255,0.8920435,585.0475,1219.7451,0.9400587,522.78906,1310.0284,0.91181105,519.5807,1345.9253,0.9000898
665.03674,1014.4192,0.95839894,662.3618,1002.17554,0.89902556,657.7007,1002.34094,0.9543972,620.6156,1004.8646,0.6796044,626.42285,1007.3983,0.95149815,577.225,1039.1656,0.840394,588.94226,1064.5538,0.8469317,495.84863,1048.5248,0.893046,490.2218,1083.023,0.86688745,414.56415,1034.966,0.9640273,398.84283,1092.1512,0.9412921,458.7873,1161.2635,0.58467644,456.09528,1183.2755,0.76535994,579.87964,1189.4556,0.93489206,590.0125,1220.8607,0.9008242,524.1588,1310.7328,0.9919916,520.2018,1346.3022,0.82861316
666.0719,1037.6953,0.97755057,663.47815,1026.6375,0.90694463,658.77686,1026.9513,0.96542555,620.95764,1030.5577,0.68453753,626.8932,1033.2416,0.9516318,578.4521,1064.0474,0.8391254,588.8816,1088.3486,0.8627262,495.7232,1070.4972,0.90187943,490.06165,1105.3334,0.8517972,412.74493,1055.2618,0.9828484,395.9793,1110.3124,0.94458187,458.57422,1181.8934,0.54956853,454.60907,1205.591,0.7706075,584.8978,1195.1508,1.0206476,595.30945,1224.726,0.9382185,522.9462,1315.9174,0.92123187,522.57446,1347.7662,0.8762225
664.74146,1056.7083,0.98552537,661.4638,1046.2216,0.89710903,657.04614,1046.7925,0.9702038,621.7332,1052.0472,0.61265147,627.7476,1054.48,0.99423397,578.5889,1084.8682,0.79480857,590.79364,1111.0518,0.82536006,495.37823,1098.9025,0.9574007,492.29474,1136.4927,0.87334836,412.02332,1088.9656,0.99125123,395.74573,1144.6896,0.9237987,452.6571,1204.634,0.5475075,456.00897,1230.0803,0.7542809,585.4674,1198.3214,1.0813217,599.2312,1228.3103,0.9265351,524.27234,1316.1802,0.90345436,524.3585,1349.7344,0.87619454
660.80554,1062.791,0.9790422,657.0382,1053.4702,0.9263114,651.1489,1055.332,0.96399033,617.6923,1065.1873,0.63904315,622.9419,1067.0654,0.97669566,575.75433,1099.3926,0.8690883,590.13574,1127.0635,0.833929,494.49677,1127.92,0.86625355,493.67712,1167.3082,0.8419769,411.68152,1134.9022,0.9352865,403.89294,1196.544,0.8913771,456.3296,1226.3129,0.5410805,458.56555,1251.251,0.75916207,587.4016,1202.332,0.95260924,605.3644,1235.3425,0.86475646,527.64307,1316.4375,0.84626514,523.7785,1351.4277,0.8040199
649.3481,1056.0616,0.9394109,644.32294,1048.0847,0.91525877,639.7474,1049.809,0.9100065,607.92804,1062.789,0.60557896,614.2,1063.5741,0.97078454,571.0207,1103.4927,0.784976,588.4774,1134.8746,0.8264227,493.81433,1157.9822,0.8403362,501.31158,1203.4801,0.8851559,420.88477,1190.9979,0.87004054,431.0293,1271.9308,0.88071376,452.59985,1232.3489,0.49334696,469.98157,1265.6494,0.629742,595.9049,1204.8971,0.9308504,612.1924,1239.3429,0.86549497,526.93555,1317.0973,0.78910494,527.8615,1352.5519,0.8003806
631.1028,1044.2714,0.90875196,626.42957,1036.9791,0.8930096,621.4719,1038.4822,0.9242034,590.40955,1053.2683,0.6114999,596.09155,1053.4191,0.9802712,560.5405,1098.8265,0.8300329,582.0626,1132.974,0.80838716,528.39026,1186.0597,0.34413126,527.0038,1241.3934,0.87956285,576.3994,1200.9886,0.19455762,505.808,1333.4244,0.8626559,460.6721,1242.6941,0.53371525,471.41354,1270.631,0.71805775,602.4225,1208.329,0.92743707,619.8782,1242.3341,0.92310643,539.6919,1314.0883,0.6497706,533.056,1339.9799,0.5778009
605.88763,1024.5513,0.99300396,600.6012,1016.8307,0.92044616,594.6617,1019.18494,0.9446745,566.4427,1037.0259,0.6597316,569.8706,1037.0693,0.9552732,542.4538,1094.7579,0.7882112,566.12024,1118.0834,0.825547,592.75195,1206.2845,0.5114079,590.8083,1234.775,0.6542561,598.8818,1298.6708,0.30723006,606.40356,1323.5714,0.55982554,471.3,1248.6215,0.50572014,479.73865,1268.9326,0.744611,604.82416,1223.1143,0.56435,623.87885,1244.4489,0.93784535,528.43964,1323.7598,0.8336251,532.7896,1353.5536,0.87000906
579.8998,1005.65607,1.0007005,573.27844,997.8177,0.91391575,568.0674,1000.88275,0.9813795,540.876,1023.37665,0.7008214,542.3242,1023.0883,0.9887554,530.42725,1080.5697,0.7898427,553.5858,1102.8925,0.8312658,609.12573,1169.1809,0.41676086,627.48486,1189.0295,0.8859148,658.53076,1194.8737,0.704744,700.8838,1243.0029,0.76438993,480.1575,1230.2926,0.54887295,482.33896,1257.662,0.7097733,615.09143,1208.5205,0.8814369,627.8114,1242.5637,0.9345512,532.3275,1321.3057,0.85214114,535.74817,1349.8385,0.84051895
554.5388,986.13196,0.97552514,545.9098,978.4375,0.90189314,541.6858,982.25366,0.9961889,516.87146,1007.9182,0.70066977,518.69836,1007.82166,0.9773114,519.1293,1063.6528,0.8024278,541.124,1079.5137,0.863256,606.39355,1088.274,0.7713673,628.69824,1114.0964,0.7879572,689.93884,1092.7267,0.8080541,708.2073,1119.2296,0.5882509,481.89413,1216.234,0.59542406,485.29672,1246.71,0.7294736,612.28796,1207.7532,0.9930498,630.6478,1243.7261,0.9770133,535.53406,1317.1072,0.79609096,536.9501,1348.9188,0.9084455
530.6386,959.68445,0.9569908,520.8811,952.91907,0.87836885,517.49786,956.73694,0.9765392,498.02142,987.24243,0.65825546,499.99274,986.7258,0.9808774,515.87604,1036.2781,0.7353132,527.70105,1050.498,0.82964057,600.36206,1018.343,0.815522,622.8855,1032.3185,0.74261475,669.9967,971.76416,0.75481415,688.7096,979.00854,0.74892664,490.01917,1200.8633,0.5750812,492.75684,1227.7395,0.77000767,611.9176,1204.2979,0.8733304,635.63275,1241.0916,0.90055835,540.6267,1312.5303,0.84627616,539.4132,1343.8083,0.87359846
514.0364,934.5206,0.9525529,502.79672,928.07764,0.91882765,499.00595,932.0635,0.9468142,484.0425,960.489,0.67448944,483.05002,962.82153,0.99989223,505.4415,1000.9409,0.87332463,519.6583,1013.2168,0.89287955,571.06433,945.844,0.8433239,600.3346,952.379,0.75035703,606.933,871.0128,0.95678866,627.92163,869.5613,0.86675096,497.30972,1178.94,0.70165586,501.50766,1205.6243,0.8812319,617.6168,1199.7953,0.9667669,638.7683,1239.1501,1.0190209,543.88403,1310.5157,0.7918298,541.81226,1340.0868,0.90495515
485.42114,899.4359,0.8983817,473.35992,897.8727,0.8211031,472.86542,900.6643,0.92882395,459.55634,938.2258,0.77722126,467.41473,931.93555,0.97644615,485.3579,973.6283,0.86677295,507.69214,964.9021,0.9497856,526.28723,887.56433,0.82334876,550.08215,875.5437,0.87957513,522.8468,813.90967,0.84718746,532.6918,795.4883,0.8433368,500.14453,1157.903,0.71453565,517.16907,1167.7695,0.9029427,612.4188,1213.5518,0.6591002,642.8513,1234.8547,1.008667,543.902,1311.0447,0.88023746,548.4971,1336.7205,0.9369263
438.46857,865.6031,0.8618859,427.22375,867.5275,0.7726017,429.3014,871.55426,0.9148253,430.55646,911.7238,0.81255746,438.19305,905.9952,1.0351493,463.8084,929.8399,0.8425453,481.7934,919.4755,0.8573887,473.08533,835.6768,0.9063041,491.25787,823.9113,0.9548116,433.6872,780.08246,0.8765849,434.57788,766.45404,0.8513815,506.43732,1123.989,0.7561748,528.6625,1127.3354,0.85594225,596.7333,1218.8875,0.9077433,642.6141,1223.3184,0.9983288,541.2373,1311.2019,0.8119885,548.32806,1329.7947,0.8914127
407.86322,846.0565,0.8633579,393.07623,845.72253,0.7908206,395.28546,849.2949,0.9552209,393.4452,890.4463,0.8238605,398.77753,882.3644,1.0190711,435.09326,908.6223,0.83599055,449.76685,887.71545,0.8861731,431.99005,809.57666,0.8006234,447.9842,797.80115,0.98878545,379.79248,776.9381,0.8828399,376.13794,762.1787,0.8918904,524.8428,1066.3192,0.8377325,546.30396,1064.788,0.877337,594.0968,1187.3345,0.93941164,635.683,1197.5735,1.0012201,549.8822,1295.336,0.90665793,561.53766,1319.5946,0.9125806
366.91296,842.61615,0.8852482,355.58832,844.7236,0.83775496,357.19092,848.7305,0.94741833,365.36658,885.53925,0.7098017,369.3673,881.76166,1.0300188,408.8222,895.69305,0.84049803,422.1754,870.9399,0.8501476,400.75598,804.4339,0.7837213,413.1773,783.21014,1.0203515,347.49603,774.28424,0.93620646,335.04297,755.78217,0.89893436,540.73096,1010.4421,0.7940222,559.22546,1007.7177,0.8505739,595.5654,1138.5535,0.9267498,622.4575,1145.9717,0.9307962,565.32715,1256.2458,0.91704476,577.518,1282.8442,0.788627
