0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
457.27173,903.0679,0.9658897,452.63074,895.6113,0.9081817,449.07513,895.7809,0.9864267,425.49805,906.9458,0.7460627,427.80872,906.7877,1.0073858,415.17535,950.53174,0.8743051,429.33716,948.9684,0.9218298,393.1156,980.9254,0.95400393,501.15643,927.91113,0.8959274,412.73865,1020.4208,0.65390074,560.24744,897.5829,0.9910399,432.29944,1092.9891,0.7614924,425.3781,1094.3395,0.87017465,444.62897,1206.256,0.9202485,436.79272,1209.6921,0.98028994,434.6949,1309.6766,0.92999834,419.09033,1334.4574,0.96873176
460.0211,903.1878,0.9534309,455.49802,895.3333,0.92274654,451.57986,895.9395,0.9717412,428.7889,907.52985,0.7369026,429.87326,907.37164,0.97682637,417.68295,951.1668,0.87022537,430.87308,950.0141,0.9257945,394.13748,983.904,0.95401406,510.23154,934.1707,0.88719904,420.9116,1012.267,0.575703,571.0604,906.82855,0.94754094,436.0397,1093.0637,0.7885306,424.97202,1094.2642,0.8725908,448.75522,1203.925,0.9068026,438.37936,1208.4949,0.92480403,437.08517,1309.3977,0.9557243,420.1063,1334.7214,0.9447497
463.02264,905.6454,0.9473107,458.82385,897.3672,0.9018582,455.16077,897.3307,0.9811381,434.71613,907.91174,0.70295966,434.24475,907.6548,0.98871577,439.46826,953.2411,0.815951,424.7304,952.40027,0.92642665,506.25146,950.38916,0.5524229,504.04895,949.29395,0.92631185,570.2977,929.7937,0.56643414,577.53784,927.9313,0.9340458,439.23566,1093.7335,0.8225323,424.52692,1094.8754,0.86870146,451.10205,1204.144,0.93909156,440.09302,1208.8717,0.9239406,438.3418,1310.4247,0.9260401,421.71667,1334.4286,0.93867683
466.3963,906.4706,0.95092654,462.1745,898.2584,0.91947883,458.35846,898.2964,0.96183646,437.93445,908.43787,0.7039652,436.56195,908.29395,0.9709072,440.1114,956.7184,0.7925582,427.50836,955.0796,0.91529334,507.10645,969.42554,0.5870079,507.81592,962.5513,0.9096441,566.5602,958.5875,0.35206842,583.6257,953.8264,0.9640968,438.7884,1096.6478,0.8161299,425.05634,1097.6321,0.8818531,453.64563,1205.0249,0.9540757,442.13245,1210.6995,0.9305835,439.28217,1310.3584,0.96776235,422.8778,1335.3068,0.9318842
469.6327,909.7845,0.9698639,466.00854,901.16095,0.90137887,462.13116,901.1607,1.0049384,440.67706,910.77423,0.7098741,440.6115,909.7596,0.973261,441.45947,960.9228,0.8143298,430.8202,956.6257,0.95520294,508.3612,985.47394,0.48944473,504.1667,979.962,0.93733186,568.5188,988.122,0.36807993,583.1004,986.3249,0.9908382,437.28925,1099.6155,0.83196706,426.00897,1100.5842,0.86742854,454.91064,1205.1646,0.9507342,446.55853,1209.8159,0.90466964,440.15826,1310.251,0.9519203,425.0697,1335.334,0.93553805
474.15582,910.21423,0.982943,469.4344,901.68665,0.9211688,466.08722,901.70593,0.99713206,444.84668,910.14465,0.73790646,443.85596,910.55396,1.007974,444.03186,961.6212,0.81737113,435.17712,958.1786,0.94154465,499.4151,1007.66077,0.83995193,499.13727,999.3092,0.95586956,567.45245,1021.4225,0.82083046,574.85675,1023.72375,0.93626124,438.4015,1102.0021,0.82620245,425.9052,1103.3497,0.87332594,457.39136,1204.3973,0.92914176,448.59772,1210.3112,0.937055,442.01495,1310.1583,0.9816765,426.0246,1335.6593,0.92683405
479.3578,914.5639,0.9629805,476.0586,905.50775,0.93309426,472.4801,905.12213,1.0086629,447.38202,912.8758,0.79907846,449.84796,912.34393,0.95590115,443.13757,962.0743,0.82686925,441.90076,960.8024,0.92732537,489.6109,1024.4534,0.8480282,490.71802,1018.6871,0.94779825,543.6759,1060.9133,0.81016695,548.92505,1062.031,0.93286425,438.0282,1103.1804,0.8026754,427.77643,1104.0024,0.8954876,458.65186,1205.6108,0.9175279,451.1281,1211.0066,0.93370074,444.28387,1310.2124,0.9566246,428.48468,1336.0825,0.913535
484.78992,915.26074,0.98967814,480.4203,906.52625,0.9416951,477.14368,906.5901,0.9951886,454.57404,914.171,0.7912595,455.30518,914.1625,1.0120106,446.2392,964.05457,0.8381573,447.16888,964.6804,0.9654264,477.23212,1040.1392,0.8669661,482.29553,1036.8914,0.93166,515.73505,1089.1985,0.7447167,524.2981,1092.8591,0.88957316,436.09247,1104.3154,0.80483866,427.78772,1106.0719,0.87488234,460.44293,1204.9935,0.91366297,454.20502,1210.9424,0.9337952,446.28668,1310.0349,0.95242786,430.24774,1334.331,0.9290563
493.8326,918.11926,0.9836404,491.19955,908.99475,0.9145503,486.60916,908.725,0.9918823,461.20853,916.7544,0.7563246,462.82578,916.755,0.9774573,453.5847,965.5194,0.8289226,451.06314,967.03723,0.9400492,464.11868,1045.98,0.8185874,465.07986,1045.477,0.9547466,483.09415,1106.2455,0.7162205,487.83798,1113.5471,0.92600083,436.44235,1101.7456,0.7937785,428.78268,1103.8967,0.86967355,459.6465,1205.3511,0.86177915,458.30936,1209.5477,0.9544158,447.37076,1308.9208,0.97248006,432.10678,1333.943,0.92942727
503.42197,922.2971,0.9488768,500.23923,913.36633,0.92500263,496.34164,913.2106,0.9776323,470.86264,920.26624,0.7719853,472.51157,919.72034,0.9951607,456.62375,967.11316,0.8320098,457.41245,968.7427,0.98076373,446.96005,1045.3359,0.5952967,448.82254,1042.1011,0.94299734,452.3018,1112.9689,0.81129974,442.57126,1116.1332,0.93193936,434.90048,1103.4902,0.7991929,432.57285,1106.1074,0.864272,463.8572,1207.1781,0.8111968,462.07413,1212.4825,0.9814403,449.75003,1307.6658,0.9696392,434.91013,1333.1688,0.9044
