angle_left_ankle_knee_hip,angle_right_ankle_knee_hip,angle_left_knee_hip_shoulder,angle_right_knee_hip_shoulder,angle_left_ankle_knee,angle_right_ankle_knee,angle_left_knee_hip,angle_right_knee_hip,angle_left_hip_shoulder,angle_right_hip_shoulder
130.53000886131116,127.8745062280214,117.3154881098408,118.07771055236688,76.77124609972788,73.23110064720444,126.24123723841672,125.35659441918308,63.55672534825752,63.43430497154992
126.87110775994496,125.52985930909318,116.89365259088976,114.46550116219426,75.90397551425163,72.82444518797612,129.03286775430666,127.29458587888294,65.92652034519642,61.76008704107719
122.98573381545674,119.65516681534407,112.70837042182656,109.76668043428704,75.39220675041635,71.19642323074387,132.4064729349596,131.54125641539983,65.11484335678618,61.30793684968688
118.75808148382376,113.5213223467984,105.82023294836524,104.29104540292496,74.50458652085428,69.3625667361604,135.74650503703052,135.84124438936198,61.56673798539573,60.13228979228696
115.674897952836,107.91133589444932,101.86671615828516,100.01576093183284,74.50913240729633,68.37395539830041,138.83423445446036,140.46261950385107,60.70095061274549,60.4783804356839
112.7784455841144,101.49801836274398,98.65345899879765,93.41029522136904,73.33887139347553,67.36579850665221,140.5604258093611,145.86778014390825,59.21388480815875,59.27807536527728
108.70493652581432,95.61060309396274,95.37713393255817,90.57570104773342,72.18260329346208,65.74925718710934,143.47766676764778,150.13865409314658,58.85480070020592,60.714355140880016
96.5549690943061,91.10293603149178,86.9805776195032,88.50128315582963,69.18367640928895,63.16602491787872,152.62870731498285,152.06308888638696,59.609284934486034,60.56437204221657
90.4586770532869,90.63332027091698,86.53018772823869,90.51800205135577,67.94238922551695,63.67086510070638,157.48371217223004,153.0375448297894,64.01389990046872,63.55554688114516
87.75167540784531,88.12831685711487,90.17996940599356,92.95687370034902,66.60982697146494,62.32056353664474,158.85815156361963,154.19224667952986,69.03812096961322,67.1491203798789
91.46448799156316,89.0928341731882,92.61198827724404,96.26499698960684,67.18929320467731,62.89390705588674,155.72480521311417,153.80107288269858,68.33679349035822,70.0660698723054
89.31582365180489,90.28253511770616,101.04157704797196,102.8749587772696,66.85458692321153,64.0723342105885,157.53876327140665,153.78979909288233,78.58034031937858,76.66475787015196
99.5260296499728,92.6852047508206,117.11712552126892,110.596948148419,69.52585779606345,66.29065460994073,149.99982814609066,153.60544985912014,87.11695366735957,84.20239800753914
106.6154483857351,95.75161543318232,125.22656686268168,117.22436747647434,71.94429474298666,67.7482015958808,145.32884635725156,151.99658616269846,90.5554132199332,89.2209536391728
113.07657518833835,102.49674713046592,133.114694460868,128.2931182962399,75.08988411628906,68.93227032645912,142.0133089279507,146.4355231959932,95.1280033888187,94.72864149223308
123.45620854874784,113.87227001146346,150.01658182544907,144.61426652938522,76.80847887962513,72.23236143002349,133.3522703308773,138.36009141856002,103.36885215632635,102.97435794794526
138.58098976885353,130.52811737331132,168.45741552514366,164.8472696400027,80.9486284601567,78.09325849222016,122.36763869130316,127.56514111890884,110.82505421644689,112.41241075891152
151.0181013547206,151.0042016016977,169.32988132782293,170.4585836378317,86.94429817697029,87.58562583238101,115.92619682224972,116.58142423068335,126.59631549442682,126.12284059285166
153.84907780811452,149.21166333885256,158.67092446981107,160.064928076547,89.1688612137591,87.4221267272079,115.3197834056446,118.21046338835532,136.64885893583352,138.14553531180832
134.3831373788963,127.35447389459203,157.11834437947314,159.10868261539323,77.87435461970882,75.01799544375947,123.49121724081256,127.66352154916744,146.37287286133946,148.5548389337742
112.62883571016518,94.70293868160417,158.8150930157406,170.06171785379365,70.31871031593387,59.21022662603784,137.68987460576872,144.50728794443364,158.8747815900281,154.44557009064
87.66827246928268,68.87893498492039,176.03804828695644,172.9519010088068,64.60583485353104,56.67799215270115,156.93756238424837,167.79905716778077,160.89951409729187,160.7509581765876
69.96161444474919,54.00007342927473,160.67188628960955,145.5782757795572,76.58758775325143,71.25528618767841,173.37402669149782,162.74478724159633,167.29785959811178,162.8334885379609
67.40784329307732,52.204016423492725,134.74767065550708,115.311828525287,108.09371954527715,100.57273187100702,139.31412374780018,131.6312845524857,175.43354690770695,163.68054397280127
70.34122028665034,65.43200928838608,107.23721049259416,95.36420596529948,142.6244388303344,140.69948771306977,107.71678145631594,104.7325215753163,179.52042903627878,170.63168438998323
77.98981812071578,73.31039924924718,85.03949012775921,77.44026100024114,175.3019244106425,175.31893173831335,82.68789371007331,77.9914675109338,177.64840358231407,179.44879348930826
90.89472750581652,82.51919312791462,80.7269500643827,72.858062035559,157.81149960880575,159.4168322701984,68.7062271146223,61.93602539811299,167.97927705023957,169.077963362554
83.15060705386337,79.70072718542292,68.77448888480772,64.86915413876095,139.8264060230012,138.40750299145228,42.97701307686457,38.10823017687517,154.20252419205687,153.23907603811423
84.98500327856809,77.27615698104017,66.89078451431779,62.2788723570712,117.73274521718588,121.461579924855,22.71774849575395,18.73773690589517,135.82696398143617,136.45886454882398
67.69465270276886,67.70340117554099,57.09487341725593,53.67725208580506,105.2467945939846,105.87759719680813,7.058552703246566,6.419001627650901,115.84657387949753,119.90374628654406
71.95639890802377,63.478365893301216,56.18655165220502,55.448289309679126,76.92390489715538,88.1318703740922,31.119696194820843,28.38976373260657,92.69375215297414,96.16194695771428
71.34657913744525,66.56803901557247,56.06320850683447,58.10428343986131,60.03198621036778,66.98550268646133,48.62143465218698,46.4464582979662,75.31535684097857,75.4492582621725
84.89072735364213,81.09337503848442,61.91710529230932,60.52610981589898,32.20152763267186,36.975660999260704,62.907745013686,61.93096396225488,55.17514969400469,57.54292622184616
101.80344856672072,98.00860171277137,68.42052478720709,63.04442054783181,2.5582721544677125,2.9625906127507764,75.63827927881154,79.02880767447775,35.94119593398137,37.926771777690455
123.556634017787,124.99037915362796,74.00993831806068,72.75020399885491,30.790164604798694,34.038634035794004,87.23353058701169,89.04825488216605,18.756531094927613,18.201541118979037
152.2582778872366,150.75361032065936,85.62929720450902,83.83657452966058,60.11502064914964,62.13439329303815,87.85674276191305,91.38078297237875,6.513960033577964,4.782642497960719
164.3768020761798,162.029847585943,95.34312576211131,93.2639775013238,81.33057037905358,81.47693925053198,96.9537683028738,99.44709166458898,12.296894064985109,12.71106916591275
150.9094660069383,148.20262731979545,101.48624725430798,98.55652139489894,78.13598383870568,78.25709255491684,107.22651783176738,110.0544652351214,28.712765086075365,28.610986630020367
131.3711305134685,126.3328983172277,91.26879722389812,88.05068035790237,74.52185025890715,73.32337267957277,123.15071974543864,126.99047436234513,34.419516969336755,35.04115472024745
109.2834983461472,108.04338115114216,69.39893614724025,71.82940448090737,74.89875191610898,72.39444306167502,145.61525356996177,144.35106191053285,35.01418971720202,36.18046639144023
110.06794221533796,108.25641184213558,68.98735478506197,71.3659196246541,79.45703827630881,75.71511397578418,149.38909606097087,147.4587021336486,38.37645084603282,38.8246217583027
164.8168492025173,161.45598786918168,179.616460208748,177.37992543538547,76.38433778008921,76.55619632664799,91.56748857757196,95.10020845746632,91.95102836882435,92.4801338928516
163.38107073330556,160.16872769921287,178.4712479754211,175.6676102528211,76.24712969748543,76.05858308628845,92.86605896417984,95.88985538707556,91.33730693960138,91.55746563989678
163.60561195454136,158.1799433483309,176.25521100634603,173.15366457628775,77.16128802066878,75.28435210042745,93.55567606612742,97.1044087520966,89.8108870724735,90.2580733283843
162.21222213123426,156.9596577521615,173.78095527428118,170.60435893464884,77.30664709376401,75.27973028840914,95.0944249625297,98.32007253624764,88.8753802368109,88.92443147089648
159.17455903003815,154.1751757700635,170.71287237673909,166.9325663044546,75.78632436378717,74.2815370706439,96.61176533374902,100.10636130058045,87.32463771048809,87.03892760503501
155.5009613765416,154.0745159174883,166.2150248972274,165.2622579838496,74.71346318443888,74.67413352252115,99.21250180789728,100.59961760503286,85.42752670512463,85.86187558888244
149.901272789166,151.46420067609677,158.1128628070104,161.38711389335393,74.535737584614,73.6318905220279,104.634464795448,102.16768984593112,82.74732760245843,83.55480373928505
148.02513161563962,146.622204760867,154.94414292451708,155.53581693371524,73.72038065210083,72.33716849676851,105.6952490364612,105.71496373590152,80.63939196097829,81.25078066961677
146.19493899646065,142.3270650607704,152.63459546878514,149.0640873373193,71.98018452387699,72.4297088505572,105.78524552741632,110.10264378978682,78.41984099620146,79.16673112710612
144.15871383833485,142.00487862767102,146.97891538516186,145.10723232485802,73.55636987410016,73.46736261683704,109.39765603576532,111.46248398916602,76.37657142092715,76.56971631402403
140.74731763246547,136.98810145418847,142.08176767150084,137.73829574256882,71.77635603977984,73.37244673081534,111.0290384073144,116.38434527662686,73.11080607881524,74.12264101919568
132.0808264282755,132.71276763162086,133.1646115700414,128.277998067668,68.47775818009576,74.15372993710993,116.39693175182026,121.44096230548908,69.56154332186166,69.71896037315705
123.97883769385548,125.84307082406669,124.14188679704158,120.65650049575558,65.99610843235565,72.11994608135903,122.0172707385002,126.27687525729236,66.15915753554177,66.93337575304791
118.56221811288243,115.86361089002284,114.73398401865674,110.46498470022412,66.45027513793258,69.6626934126519,127.88805702505012,133.79908252262902,62.62204104370688,64.26406722285314
114.91886234119566,109.17783860811312,106.70608674555142,102.7839439561312,66.90541682537605,67.99552722278446,131.9865544841804,138.81768861467134,58.692641229731805,61.60163257080254
109.13434124142393,102.1979129801608,100.7133558950726,93.94873226949863,64.46898164385163,65.94636255142073,135.33464040242774,143.74844957125993,56.04799629750032,57.69718184075855
99.209423282769,95.38346965808688,91.06895793779874,86.91126646560627,61.44337325333088,63.72731041253676,142.2339499705619,148.3438407544499,53.30290790836064,55.2551072200562
93.37713712713844,87.64561016997659,84.18544764876373,79.33017749917728,60.11309249557829,61.92477194343954,146.73595536843987,154.27916177346296,50.92140301720357,53.60933927264024
87.2026082013966,82.27590588763762,79.0886246188172,76.10611589112095,59.24040764758243,60.30222275358812,152.03779944618583,158.0263168659505,51.12642406500302,54.13243275707144
84.02779422213145,78.78621081624783,76.21955950803853,71.5885066423577,58.94386515589544,58.96486999286588,154.916070933764,160.17865917661803,51.135630441802505,51.76716581897575
80.75743149020578,75.71799451314146,77.58277611104636,72.17492628119837,58.618843470563405,58.83639058899487,157.86141198035764,163.1183960758534,55.44418809140399,55.29332235705176
75.28696476676953,72.11407046505629,74.22534017552117,74.03395202603328,59.128809571292905,57.554009196164856,163.8418448045234,165.43993873110855,58.06718498004455,59.47389075714183
79.56651547441479,74.8650030062588,88.18998351080462,83.76357371477056,59.526122342920125,57.87254035421856,159.95960686850535,163.00753734795975,68.14959037930996,66.77111106273031
83.05220395667094,78.57220099381612,98.8000494549421,92.48580140510629,59.128738066240686,58.43846582969109,156.07653410956974,159.86626483587497,74.87658356451185,72.35206624098123
87.60601717310138,83.16958114742685,109.94640599340634,102.71083882889556,59.38338454404378,58.78233269694842,151.7773673709424,155.6127515495216,81.72377336434874,78.3235903784171
93.19638858118805,88.02776624950636,122.99932457787844,115.42949168094096,58.876109489718274,58.57468449942005,145.67972090853024,150.5469182499137,88.67904548640865,85.97640993085467
101.9698387913563,98.21349995871734,138.69272383046095,133.88695584945415,60.107526588950606,60.054739828962056,138.13768779759434,141.84123987024472,96.83041162805524,95.72819571969886
114.11083618851436,111.640437443327,161.45150269919094,157.17488008446284,62.06117449301284,62.93467484248964,127.95033830449846,131.29423739916265,109.40184100368944,108.4691174836255
128.25089309034556,127.79922387778215,177.82024620087276,177.98353815014582,71.37670048058958,67.57313495089903,123.12580739024403,119.77391107311688,125.30556118937122,121.79037292297107
133.95162187864764,136.4777481075515,162.6401764040568,163.7088992101057,76.19788939252577,74.12371708209555,122.2462675138781,117.64596897454406,139.6060911098213,133.93706976443832
117.044366656376,121.34238680823668,164.47587881356333,163.79660248806596,69.78223413532896,67.82721307062768,132.73786747895295,126.484826262391,148.26198866538962,142.6882237743251
92.30444355486166,96.3120490836588,179.05281421717737,179.37726226134433,66.54152704567191,62.52764559770947,154.23708349081028,146.21559651405067,155.18426927363316,146.83833425270618
73.95956647765081,74.12243140155793,161.64829659440306,157.80863342094298,70.26179654302275,65.95702432390381,176.30223006537184,171.8345929223459,157.95052665977502,149.64322634328883
,,,,,,,,,
69.1240190017964,65.2286813497189,112.99959614823018,110.2181332906372,116.4761682014975,110.19037329201264,132.6478508002989,135.03830805770625,160.35174534793128,155.17982523293097
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
83.05442987513648,63.28331187941487,85.40759700476801,59.63064334534297,137.44372320623992,140.31426928403934,40.49815308137639,23.597581163454223,135.0905560766084,143.96693781811126
66.97778879578341,60.04677880550828,70.3043074074049,71.59220707739375,116.53247255976058,121.71237119768486,3.5102613555440194,1.759150003193202,113.20595394813908,110.1669429257994
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
145.47884050893413,148.08521233750153,71.61210343740498,64.32898515564301,46.05703612854483,49.51721233221444,80.5781956196107,81.43199999471292,27.809700942984318,34.23901484964407
162.95462441597564,161.82170101083133,76.8662180450009,70.29192373990597,72.29248448949743,71.2979581873943,89.33786007352177,89.47625717656297,13.795921881477325,20.231819083531104
128.2619949554761,127.73376450160316,68.81420659810325,63.34515672795196,58.30517902208408,58.75777292656357,110.043184066608,111.02400842496044,1.1426093352886446,5.630834847087546
101.12479596030671,98.93454813759963,59.85083415824218,58.20600986829503,49.07105779313335,47.372281694873294,127.94626183282664,128.43773355727365,7.797095991068841,6.643743425568689
91.08099545682278,88.0745724463799,52.68986975879737,51.23026953624263,46.74298559000267,44.9127098933595,135.6619901331799,136.8381374469796,8.35185989197726,8.068406983222264
86.05552143410607,82.95217346437495,50.757214532872354,47.849867352010286,46.048942689363,42.94149444428456,139.99342125525692,139.98932097990962,10.750635788129284,7.839188331919896
82.8986608924971,81.2385650313222,46.21921724245771,47.18948315083616,48.045676677477054,41.97672199904098,145.14701578497997,140.73815696771882,11.366233027437689,7.927640118554966
85.49290886173611,83.2948156870537,47.78236016538821,46.36202444769392,47.68706313125997,42.04680160422589,142.19415426952386,138.7519859171722,9.976514434912078,5.114010364866155
159.93904195062728,141.90219766695736,158.73822249308097,155.14846561589405,99.08552049945696,112.21084422980006,79.02456245008419,74.11304189675742,100.28633995700322,98.96457628086335
160.52713556814365,142.12238335163812,159.0185615899583,155.3048425669285,98.77259737558708,112.1280857595645,79.2997329437307,74.25046911120263,100.28117135377242,98.94562654427412
157.67503169193336,146.0489861484071,154.2035584092804,152.10869318984695,99.79929837435084,107.5398821484486,77.4743300662842,73.58886829685568,103.2707716570038,101.4801751070087
161.44345740832966,152.85785363198772,151.81551181538353,149.52915654965128,96.50451751292816,101.85754928290854,77.94797492125784,74.71540291489625,106.13246310587432,105.18624636524495
159.9846651605582,159.86374417173334,146.63020737408647,146.84597243875007,96.59312359113176,95.66020918398506,76.57778875168998,75.52395335571839,109.94758137760353,108.67798091696837
159.39474237051803,157.85931904457786,140.86659527959182,140.364314266115,95.35663056730124,94.92347856383422,74.75137293781927,72.78279760841204,113.88477765822746,112.41848334229704
156.546954492598,158.51990771381944,137.97716690338575,136.6870350245839,97.04738632366352,94.9160516228171,73.59434081626151,73.4359593366365,115.61717391287576,116.7489243120526
147.11591829952235,153.62599890432213,123.7540097335669,123.8912153800968,99.20266653297168,94.3307950058265,66.31858483249401,67.95679391014865,122.56457509892712,124.06557853005184
140.7104691662242,149.6455552924604,113.66693702566285,113.65928558459989,101.04010421952324,95.52898691253256,61.75057338574742,65.17454220499295,128.08363636008465,131.51525662039307
134.6450648159284,146.31136218011036,107.57548413217694,106.17434451616012,103.74821423711602,96.0985437897623,58.39327905304442,62.40990596987266,130.81779492086747,136.2355614537125
127.11351151672356,146.86815571077415,97.7128507005891,102.05924237583558,104.70320303310594,92.90632287010456,51.81671454982946,59.7744785808787,134.10386384924038,137.71523620504314
122.0922224816709,139.89446618370397,93.61424212261925,99.47356232833016,106.3346292915084,95.89416241183326,48.42685177317934,55.78862859553725,134.8126096505601,136.3150662672071
115.00317488218016,137.39436953997446,87.03179772052046,97.85878230528736,108.34915170684128,96.66555130725273,43.35232658902143,54.05992084722719,136.320528868501,136.20113854193983
108.11518023059214,126.74752708447647,82.68546227129053,92.60382414713604,111.59644306961891,102.38772404821718,39.71162330021106,49.13525113269365,137.02616102892054,136.5314269855576
103.88152697238408,111.5216210867202,81.86031108628413,83.57322433908395,114.05232799680928,109.97599152400625,37.93385496919336,41.49761261072644,136.07354388290923,137.9243882716425
96.56188217036738,101.32672426709912,79.20399622085122,79.89505847760935,118.73609551861315,116.74148395561092,35.2979776889805,38.06820822271003,136.0939814681293,138.17314974510066
93.11807961094097,104.61363814723428,80.48181102564526,87.84554968939936,120.918244718781,117.5542717823206,34.03632432972192,42.16790992955488,133.55451330407666,134.32236024015552
89.97341359800299,100.07463949509368,88.17613171250566,95.06077484232348,123.94797721144606,120.45642641253802,33.921390809449065,40.531065907631664,125.7452590969434,125.4702910653082
92.31826793414672,100.30296907499752,94.643228677282,97.77533386728476,124.48453626105714,121.23357551903162,36.80280419520386,41.53654459402914,122.15957551792188,123.76121072674437
92.11205919012647,104.4513812352212,104.5132327161948,109.54977469344188,124.62971542407708,119.09955833461288,36.74177461420357,43.55093956983406,112.2285418980088,114.0011648763922
93.14917801384986,102.87817505204454,109.4227151897982,113.48542446332328,123.9089161280222,119.26535465021529,37.05809414187207,42.14352970225981,107.63537895207386,108.65810523893654
95.44474491290693,106.92462989353402,114.13739752746947,119.41370585001084,124.1318413440943,117.20241329613724,39.57658625700123,44.12704318967124,105.43918872953176,104.7133373396604
101.93808808149814,108.43384306763194,126.00708562378514,135.00538912802114,123.0195560237438,121.81290163753395,44.957644105241904,50.246744705165895,98.95055848145677,95.2413555771448
115.42191739371044,133.64060809243347,147.9511702184948,155.44828327637788,121.1757982755273,110.31026464600497,56.59771566923776,63.95087273843844,88.64654545074292,88.50258946206056
141.63293636559405,155.74399470006935,176.59058519452788,177.5668110590408,109.07880412365571,99.75636410169064,70.71174048924978,75.50035880175999,74.12115529472193,73.0671698608009
158.03965197396843,160.55395787970056,163.92134447033328,160.84489219667,98.1273682563851,96.18748459661632,76.16702023035354,76.74144247631688,60.08836470068683,57.58633467298689
142.03492296256655,151.93406408026712,162.54615177842032,157.24560551883627,104.83512031090416,98.43055873568446,66.87004327347071,70.36462281595158,49.416195051891016,47.61022833478783
117.71495242772085,127.60809997827414,171.30000676013486,162.75565227670083,112.53732301750011,108.73688469440653,50.25227544522097,56.34498467268066,41.55228220535581,39.10063694938151
92.65684007365212,94.3849141296166,172.16566369671023,178.72656461265103,116.95293781614264,119.06945128339952,29.609777889794763,33.45436541301612,37.44411419308455,34.727800800365266
76.09537073908955,79.06532210427615,150.17624497054865,157.043952695921,107.2766789013565,112.74145099208476,3.372049640446079,11.806773096360876,33.195804669897385,34.762820400439914
66.88079314775068,87.37051512208795,120.41194468841712,131.19513130192234,83.87351158303724,77.17706433397827,29.24569526921209,15.45242054393375,30.342360042370775,33.352448154143886
75.75180733010185,89.76294826575396,99.36948879707666,110.01285784671114,49.54916526896457,47.880442744879296,54.69902740093358,42.35660898936675,25.93148380198976,27.63053316392213
73.0370273914027,72.97338506501121,84.78816886277664,83.22978269303294,30.975724469908737,30.329255662417665,75.98724813868859,76.69735927257113,19.22458299853479,20.07285803439592
67.96544434818786,74.30330878454367,61.72246288478473,64.78571020047407,1.238957817223688,1.983864551889326,110.79559783458872,107.6805557673458,7.481939280626526,7.53373403218011
68.28633697419153,75.16929071957412,60.57186194105034,66.20739135450437,17.16370914433995,16.050465692233242,128.87737217014842,120.88117497265914,9.449234111198722,7.088566327163534
59.15738484227288,60.537749454620034,59.32281813041957,53.49232358921152,32.88254153298239,34.39905606405773,153.7251566907095,153.86130660943772,33.04797482112907,27.35363019864921
51.76992258259363,52.564379416239895,52.51633731421382,52.447987608735005,51.99422352386728,54.74290567013212,179.77569905872485,177.82147374610764,52.74063825548748,54.62651386262723
41.71501015180952,50.34142217220744,56.167579022102025,49.20525063402749,64.69490519954618,71.27985072291246,157.02010495226332,159.06157144929497,79.1474740698387,70.14367918473252
42.32526096541739,63.02122841966088,54.51638750385566,50.701562632735424,87.5374150750339,104.21052471119816,134.7878458903835,138.81070370846274,99.72854161347216,91.8908589242727
51.87698828928462,57.16134201713126,56.59033553745017,54.86919101156923,114.74023373939116,120.633709800582,117.13675454989344,116.52763221654928,119.45358098755672,118.34155879501996
69.27187167105586,71.63026230834444,58.94307503731788,55.976735300579946,147.80706552072454,153.22913592554755,101.46480615033134,98.40112638279687,137.47826888698654,137.57560891778306
96.75502497737166,100.75498693813525,70.21455623992915,67.94159285400684,174.01649774410174,168.7282045658248,90.77152272147342,89.48319150396007,159.4430335184557,158.45840135004678
120.99359591289168,133.2266304348814,75.41738691032036,81.88082465835066,136.97747336729728,130.31130867632174,77.97106928018898,83.53793911120314,177.44631763013143,178.3428855471477
143.2137251233894,149.66860380091788,90.62885801826268,96.0312015875798,110.74619309512155,107.39619807695956,73.95991821851094,77.06480187787743,163.33106020024826,161.03360029029767
166.74568992113825,162.74296390493907,116.32823520165536,117.6000302333154,91.69958058170934,93.9202609856921,78.44527050284759,76.66322489063114,142.11703530119226,139.06319465731576
151.2964956309898,150.088274208431,126.4628685304454,126.70051824381709,99.73077709261564,100.27944533697088,71.0272727236054,70.36771954540185,124.56440419316002,123.6672013015848
126.05233143401178,126.15089874872407,120.5889299388428,121.17484196666756,110.68897623650491,109.24880581252977,56.74130767051668,55.39970456125383,116.15237773167392,114.22486259458628
122.43341953493422,129.7985952510129,124.43231598902136,131.34175792725208,112.72384739845184,109.86346083051605,55.15726693338604,59.66205608152893,110.72495094436468,108.32029815427688
125.15724316063827,134.44937099647592,123.85293870151044,128.73038877691906,108.99014997175544,103.69450096780515,54.14739313239374,58.143871964281104,110.2944544308833,109.41348318736202
170.77042754120387,167.8469722145254,174.12747916819927,174.90697167641662,99.96846863608604,101.36679278735546,90.7388961772899,89.21376500188086,84.86637534548916,84.12073667829746
169.59112216626394,167.61154388800037,175.34736647424137,175.87825511071202,100.8214644200401,101.17632731595675,90.41258658630404,88.78787120395712,85.75995306054543,84.66612631466924
169.13011363546343,168.05838588475044,175.16654672330873,175.94594185392137,100.7999106911892,101.09426113143796,89.9300243266526,89.15264701618847,85.09657104996124,85.09858887010991
168.7665198519968,168.48396097656095,175.20023280545007,176.48428577339638,100.6704607123327,101.07070394801772,89.43698056432947,89.55466492457867,84.63721336977953,86.03895069797508
168.51994653705208,168.1039249946684,175.16545594023765,177.16590022194163,100.65623872492858,101.5488849962197,89.17618526198062,89.65280999088812,84.34164120221824,86.81871021282973
168.48318960698538,167.14715182101384,177.1107595382682,176.71396186879028,100.54831439047692,101.665398066437,89.0315039974623,88.81254988745084,86.14226353573069,85.52651175624104
168.3825217173267,166.70430470546884,177.69778914524036,177.7182781319888,100.3303874138882,101.7559249724151,88.71290913121483,88.46022967788399,86.41069827645495,86.17850780987278
168.40139547459427,166.82562486373172,178.63462841705905,178.44239798469349,100.23936195070203,101.27301945934688,88.64075742529631,88.09864432307857,87.27538584235539,86.54104230777247
167.3938914452142,166.52458970626927,179.62602082333854,179.20455366127985,100.5284106571226,101.62382373061146,87.92230210233677,88.14841343688074,87.54832292567454,87.352967098161
166.99723214973378,166.47306881226984,179.91747731639185,178.87451194781522,100.5037034108702,101.7815653071879,87.50093556060396,88.25463411945778,87.58345824421023,87.12914606727308
166.01976822938212,165.9765625872775,179.09972314507704,179.77084550526706,101.04241068395916,101.42899129759329,87.06217891334128,87.40555388487078,87.96245576826459,87.634708379601
165.30912748985267,164.14820887854188,177.36870923704814,178.0071585646985,101.3638150210413,101.76716376269314,86.67294251089396,85.91537264123502,89.30423327384585,87.90821407653637
166.27521752801076,163.03945485601693,177.06700562568562,177.23678451474498,100.83410539002206,102.37874895178868,87.10932291803282,85.41820380780558,90.04231729234729,88.18141929306056
165.26608563049703,161.73509688148306,175.58448558425653,176.1226579427813,100.76699111427192,103.54671359124102,86.03307674476896,85.28181047272408,90.44859116051238,89.15915252994276
163.40793614547036,162.3411783799967,174.3530009266668,173.42756003151544,101.91552404451484,101.10646798388711,85.3234601899852,83.4476463638838,90.9704592633184,90.0200863323684
161.6185390624944,162.1139167591449,173.024398465074,172.45885138459715,102.93746118285384,101.41882697009385,84.55600024534822,83.53274372923872,91.53160178027422,91.0738923446416
160.32192138146982,161.43694228834195,170.61028396752965,171.1723775646499,102.4502900388611,102.82986355623396,82.77221142033096,84.26680584457587,92.1619274528013,93.09442827992598
158.38828202591617,158.5275414644994,167.5843549119855,167.13043999298665,103.2558931225264,102.7524806891229,81.64417514844257,81.28002215362228,94.059820236457,94.14958216063562
156.1141685094833,158.92847989518717,164.1981003605908,163.71937149303287,104.12062801166653,101.06601099615304,80.23479652114985,79.99449089134019,96.03669616055905,96.27511939830734
154.95405054628165,158.08494426908518,161.1876551521158,165.60952882603647,103.67105821161508,104.34966666158417,78.62510875789671,82.43461093066931,97.43745360578092,96.82508210463286
154.9100276211477,153.6038649029193,158.76768500921492,160.96758621106028,103.26994637761216,106.6961806257136,78.17997399875986,80.30004552863288,99.41228898954496,99.3324593175726
152.36920457076022,153.86340018243783,154.72918331940298,156.04394016503804,104.23503813333885,104.43161999364324,76.60424270409905,78.29502017608105,101.8750593846961,102.25108001104304
149.10351639744263,151.07271314640923,148.57531179810624,150.130678850639,104.506393919303,106.43555318740552,73.60991031674564,77.50826633381475,105.03459851863944,107.37758748317576
142.96803361863883,149.2049649422711,140.6664037265237,144.0895883434349,105.61186110164044,105.65503969994828,68.57989472027926,74.86000464221937,107.91349099375556,110.77041629878448
