NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score
926.1709,339.68732,0.98613465,920.5503,331.95258,0.8975878,915.23804,333.03357,0.9779426,893.43884,347.02057,0.6469314,894.93787,346.6562,0.9795052,878.1139,394.57294,0.7279624,878.8711,398.19208,0.8912591,817.698,467.98108,0.68919873,830.76917,475.18353,0.89349574,791.03125,531.57745,0.7854948,809.58264,548.13837,0.8890754,837.77734,520.5999,0.61564523,836.4934,526.2602,0.8132311,941.17957,530.94635,0.7246882,952.349,531.1181,0.93181205,891.96643,636.18475,0.93315065,896.078,639.32623,0.93720114
894.0964,314.62952,0.9404748,887.1718,307.2898,0.91346794,882.3559,308.78796,0.98377556,864.0313,325.71198,0.6819611,863.6965,324.7677,0.98720163,859.88885,376.61377,0.7664881,858.8919,379.01,0.9093565,872.59686,463.96698,0.57709306,870.93036,469.7511,0.8615855,883.21735,531.1055,0.39052802,896.1889,531.57874,0.6211069,831.3002,506.7013,0.66417253,823.0845,511.9641,0.82185113,949.26825,528.75195,0.7739003,941.30804,537.8624,0.7885455,894.2967,635.45935,0.9200189,894.8299,640.2423,0.9302513
855.91156,293.9958,0.9422591,846.75165,287.93823,0.84985775,842.5018,290.36444,0.9376764,826.62067,312.37445,0.63942367,827.6883,310.00232,0.9652821,829.65546,366.64966,0.75898755,844.82416,362.3119,0.8872734,887.91547,444.50024,0.9519011,919.4135,423.9248,0.91161656,947.09064,469.5456,0.90785223,1004.2836,443.64972,0.8907299,816.64655,505.17664,0.6517125,825.64056,504.2849,0.8041198,933.1297,529.97394,0.76753235,948.9051,527.72,0.90587693,890.53314,636.3124,0.96811247,895.05817,640.271,0.90408057
821.18353,281.57602,0.8952457,810.6799,277.70944,0.8568039,807.8483,282.3433,0.96002305,800.38104,309.72043,0.5856494,800.43396,306.24478,0.9644532,823.75653,354.91006,0.75480336,827.2094,343.8748,0.818086,905.0522,382.97342,0.9471071,919.35175,345.56424,0.9185003,974.03253,365.65024,0.9505812,994.8471,319.85788,0.9053364,821.0251,493.1993,0.6783991,821.6117,494.7081,0.8465536,930.4954,528.22754,0.803813,945.9251,526.853,0.8994334,891.9311,633.92944,0.99415934,895.8785,638.16235,0.87858367
790.7447,270.5409,0.885671,780.4666,269.6682,0.90409654,778.54004,275.79016,0.9301869,781.949,298.7528,0.54559374,780.44305,300.54395,0.9890442,818.4782,330.70068,0.86784655,812.87555,327.87512,0.88324225,892.93634,315.6797,0.90463734,897.0289,279.86212,0.86570114,934.0562,265.9137,0.8015988,933.26776,211.48962,0.9636214,825.2222,478.07727,0.77284026,821.16876,482.22766,0.8809744,934.5799,524.3245,0.79314077,943.93414,524.7427,0.9457157,894.7205,631.3222,0.99388325,894.9904,637.8931,0.94842875
772.3521,254.03708,0.9284233,763.05505,252.27225,0.8530235,760.6664,258.5928,0.90326405,761.5664,282.56387,0.5600446,762.9199,281.1669,0.9176874,802.90283,298.67038,0.7962896,797.7682,303.9058,0.89718616,851.5193,254.76675,0.86237,848.1344,220.49094,0.922258,858.3026,179.2767,0.675598,841.64,157.17041,0.957962,830.2296,455.62552,0.7912727,827.2814,460.35898,0.9287565,929.4978,521.9153,0.79336077,941.834,521.15344,0.94016933,893.3906,630.41077,0.99154925,896.8262,636.3074,0.94342947
741.0755,236.01761,0.88816774,732.7628,235.58597,0.7945764,733.1001,241.56534,0.8954971,734.9411,268.46713,0.5702095,738.8597,261.46762,0.9119797,776.5168,278.47433,0.81265414,774.86273,283.9802,0.8893468,797.80975,222.49496,0.8272846,792.0263,211.03311,0.78274477,784.05475,170.06186,0.8474984,764.35626,155.71826,0.8440609,836.497,421.36777,0.7534102,839.3775,424.26224,0.8962352,921.5462,512.8237,0.8676013,937.50214,510.97922,0.95318025,895.9681,623.18933,0.96246564,899.6391,628.3102,0.9622269
715.92395,231.28687,0.9356531,706.475,232.95648,0.78652585,707.36926,236.97717,0.9010099,705.3033,263.9585,0.59773356,710.3481,256.625,0.97123635,741.9902,276.49384,0.79643464,748.4241,271.09644,0.8655648,749.7069,197.53772,0.59284425,741.59314,172.43402,0.8820786,718.8893,163.95444,0.42895272,701.20496,153.25867,0.90418124,849.0852,382.21802,0.7253243,856.08887,381.97314,0.841903,914.99194,495.8269,0.81402147,927.4663,493.71594,0.88970685,908.3585,605.9975,0.952191,910.07886,608.0062,0.948673
681.824,239.29407,0.69534194,672.42395,246.53589,0.5445861,677.54926,246.5846,0.80855566,677.3188,294.53137,0.8200594,685.8814,265.30682,0.87564945,717.1226,273.98834,0.70025027,724.75024,262.2508,0.783532,705.3237,199.67944,0.5419905,704.6888,167.95801,0.9143395,690.8468,186.15631,0.64640564,659.1799,158.85413,0.91599584,852.53864,341.79517,0.7012541,859.7609,340.88965,0.7993374,916.7032,456.4256,0.7881814,926.9869,452.30353,0.90238035,917.2934,572.86774,0.8954168,913.6346,568.16797,0.9501234
656.1355,265.77875,0.80994475,649.29126,272.8051,0.75220263,657.2731,275.29205,0.84903497,668.214,306.29858,0.5224166,674.8219,290.42548,0.88307214,707.33105,285.6624,0.6616634,709.3198,271.89246,0.81306076,697.1383,229.02216,0.5561756,684.62805,174.41699,0.9578386,678.9022,208.59143,0.94704556,629.7202,169.99753,0.8829919,841.3181,300.07172,0.59069484,844.92737,304.4449,0.7942263,922.36536,402.0418,0.8298539,938.88184,399.43304,0.9459364,909.7638,514.9714,0.86341894,908.12024,520.3011,0.93677866
645.92163,302.58185,0.8719206,638.74084,309.73877,0.7029831,647.92456,312.36188,0.8276307,640.67017,318.71613,0.47935933,664.69336,331.31354,0.6959885,695.5471,292.5042,0.69926786,702.6343,289.6441,0.73748004,722.7883,245.7185,0.32357526,676.67395,183.33923,0.95911634,665.6278,224.79071,0.9052503,617.75635,168.69778,0.89914864,795.9956,250.43939,0.58955437,811.7561,273.3913,0.779858,941.9044,355.40686,0.46054387,948.4331,349.1988,0.9710081,908.53687,440.1734,0.29873073,901.73206,462.41412,0.9629297
647.0219,325.7767,0.700254,643.026,336.63223,0.6752563,651.80927,334.3118,0.74600005,669.7417,346.15744,0.53382593,669.5656,335.3293,0.7717241,699.68567,308.99588,0.5250933,691.8709,293.31277,0.829828,683.8474,235.0701,0.36828232,674.9636,196.21066,0.92952627,663.6151,228.1489,0.80799234,609.9505,158.84616,0.94823134,786.14984,241.97574,0.6140161,800.66473,262.25504,0.7390642,938.74335,297.0585,0.4041344,951.0418,292.8705,0.9178791,911.2033,391.27457,0.4372895,902.4699,396.74808,0.9817392
649.167,351.52863,0.72591686,644.7722,359.81403,0.7207396,652.9807,359.59613,0.74975896,664.4935,363.26398,0.5652653,673.2512,356.3045,0.77748907,700.86707,323.0658,0.5396469,682.58105,307.89014,0.8178301,684.4387,245.19818,0.44568616,676.0813,211.00519,0.83926296,665.5194,221.36774,0.83992094,622.1604,146.6753,0.92181164,804.0476,279.8648,0.56734806,805.29846,261.9604,0.7661613,927.68176,259.01007,0.6323415,942.12756,233.95941,0.9635893,918.39746,339.15802,0.8038738,905.8624,339.5678,1.0143089
654.8105,375.2516,0.7230433,651.1355,382.35596,0.7044204,663.2572,381.5299,0.7400708,661.9387,376.34143,0.5585995,679.9083,372.54187,0.81718034,699.3077,331.52734,0.52780867,687.7999,321.72614,0.854135,693.35046,245.57666,0.65254194,678.95,230.20593,0.7692716,667.5637,214.99524,0.69490564,646.7617,150.97626,0.91080785,807.57935,275.3686,0.57605344,812.08215,264.78967,0.81076443,904.928,187.20795,0.72608757,910.1708,182.14288,0.9170692,937.90515,280.57104,0.8400518,915.5668,296.19702,0.97562236
658.54895,393.10886,0.78519475,658.93976,400.1777,0.83747447,669.7385,398.84756,0.8081216,663.6301,392.30533,0.7563134,685.3052,389.7651,0.95259595,699.15375,346.90445,0.5066942,690.027,334.6414,0.8973259,699.7948,246.28397,0.6739691,687.413,243.07681,0.8482406,674.3255,203.47452,0.4760633,666.35986,160.85672,0.8924617,803.7554,270.32327,0.55276763,812.7368,268.31668,0.847388,861.73047,145.83496,0.65834594,862.3948,143.4542,0.93380713,934.5083,209.93436,0.84687346,934.84705,232.03421,0.8972753
664.2371,412.57977,0.736833,665.8341,418.7381,0.75220776,674.51996,417.5268,0.7135204,672.0823,407.9864,0.60861874,694.0148,405.24976,0.7253274,710.0614,362.5606,0.45783332,699.05914,349.1457,0.8362948,713.3575,259.055,0.5689891,699.9774,265.43915,0.8073325,686.4536,214.35571,0.60674787,680.9524,177.61426,0.8119391,815.9715,272.7044,0.5533065,810.86597,262.53534,0.6615576,820.24554,144.97668,0.6220385,813.61035,132.01141,0.9317655,915.9161,145.745,0.65961117,917.4732,153.68994,0.8085747
680.38544,430.8922,0.8473207,684.9986,438.87915,0.7122866,692.2355,431.12085,0.8834295,715.60114,412.61194,0.5025786,711.35156,412.6632,0.90566266,673.3873,380.49475,0.28382465,714.5235,363.8241,0.778991,717.8796,268.12097,0.49246824,712.90894,276.50385,0.8059299,692.204,227.55397,0.6154561,691.2401,200.97792,0.8058199,811.78516,277.75964,0.39950284,815.74475,254.7278,0.573607,788.1295,139.54576,0.5273491,771.01495,134.44496,0.80017865,859.0137,102.50926,0.24275756,887.10876,97.22856,0.48225266
706.9704,445.8777,0.9027529,712.85077,451.80444,0.7587836,716.37933,445.33923,0.9993377,739.7777,425.2707,0.5412177,735.69574,425.4773,0.9177028,710.8504,353.1093,0.5463548,738.0493,368.86157,0.789254,725.59064,279.0183,0.610957,724.66315,286.60498,0.8379371,696.96686,230.52792,0.70487726,694.34735,213.02515,0.898299,812.0341,266.24292,0.5558257,814.7614,252.43408,0.7550293,745.62976,162.862,0.5234758,727.3104,161.4368,0.8857797,785.879,91.64728,0.6013038,814.07587,83.39053,0.7008091
