angle_left_shoulder_elbow_wrist,angle_right_shoulder_elbow_wrist,angle_left_shoulder_eye_elbow,angle_right_shoulder_eye_elbow,angle_left_hip_shoulder_elbow,angle_right_hip_shoulder_elbow,angle_left_hip_shoulder_eye,angle_right_hip_shoulder_eye,angle_left_ankle_knee,angle_right_ankle_knee,angle_left_knee_hip,angle_right_knee_hip,angle_left_hip_shoulder,angle_right_hip_shoulder,angle_left_shoulder_eye,angle_right_shoulder_eye
98.26406029123775,92.07125693280992,14.153966374140962,4.07520515383708,20.98855155566552,16.046907298330535,178.6864357683371,169.95370156226744,99.29351568350428,99.3259235301392,3.125975855659858,8.435494536651515,135.5619000379592,134.45272346343083,136.87546426962166,124.40642502569818
107.90991532699816,101.71247229233728,30.3160967391283,18.83574857588888,23.0854102303233,21.81270189309761,150.85058084559137,167.8308553708031,79.72610289188788,81.15179445331539,29.16649421382262,23.58715449925957,108.02914461158298,110.81847368979184,137.17856376599167,122.9876183189887
109.38554297062656,78.44727655334597,56.59658090412464,38.11412165567226,1.7296144335530368,152.6384715703153,20.112215528366637,136.30682304496193,110.24787362190108,87.14656303026422,65.98749773287399,142.49228725716563,174.04835679618805,4.3756805965509695,26.063858732178677,48.06885755158911
83.0148270900667,93.06680080926871,2.120915812401472,23.704099202751376,6.827179822034151,13.62273501643524,170.01039982910174,152.50496529028507,34.44164957772239,35.52366984678068,60.41063901291453,66.70127556428866,82.40831367779295,70.21142548776596,72.41871350689466,97.7064601974809
76.19357730481096,89.69807841228682,6.881132037349145,18.747795261348777,3.627640610262382,10.078478069966875,165.6146464853613,155.98960339191396,1.7142598962225302,5.026508386183688,78.68230164161973,71.79922804179314,66.17048915697258,54.379705750009286,51.78513564233386,78.3901023580953
87.88880887783309,87.11010568216761,28.742924631086687,18.708983337191547,8.575447298925997,5.527681245773338,142.185252211794,150.17121584072157,19.545375249356315,15.858888525921657,86.88479987125741,85.91056275159394,37.4535977282882,36.70697444459262,75.26834551649421,66.53575860387103
85.6586301561039,79.56777949740886,30.059776156741457,18.889836906474503,4.799317798705701,1.0707401423378229,132.79666520586247,143.9017443995703,46.493945117915054,45.28923257400942,100.30088155379582,101.41913436937372,17.230686995614068,18.04672748159456,64.43402178975158,54.14498308202431
78.87737415570056,71.4509253730722,34.037666913840965,23.052271320504275,7.108485660181802,1.7961869551706744,124.42095156571548,137.7572289097322,68.77853245955761,69.0009288982222,99.21560883060005,100.55041794824244,3.1748019542526555,5.044120128141172,58.75385038853703,47.28689121840908
72.06587027297147,66.88996343767255,30.579098698489485,23.39549088964793,0.546552016240532,5.71047784757888,125.83823077252268,131.43809391859526,84.41127578649183,83.54394000655303,96.1716252799319,100.54341235741386,15.5672965292041,15.41867296286705,38.59447269827323,33.14323311853767
81.06627310110191,71.22031909231593,36.73040251634111,26.904783296242808,10.67037078355312,2.071112163193341,122.17216096803917,130.52057861269608,81.97123725607256,72.76817824260294,106.11270368990787,113.20290519585596,27.753433912727097,28.518201902311827,30.07440511923375,20.961219484992085
102.80056332309572,80.44042816830367,38.982259637513046,28.63136947682697,18.51444061443285,5.0523395082317375,126.54914482037236,134.5164610440365,67.07593725088049,58.39779707141884,125.7223013287411,131.37148412347526,35.58217238634299,33.98697710008683,17.86868279328469,11.49656185587665
105.61987183865732,99.6194999906502,33.109335722428995,26.363699218264266,17.203321792293533,11.43062907036222,141.8895686215967,143.8374560135066,57.98783669784737,53.55980780067775,131.22239381485593,136.06875595947903,32.28102101959609,33.50574025109965,5.82941035880717,2.656803735393784
161.46282552477385,152.4489908863926,35.3896459105656,38.73983830413332,22.449668485378982,17.931012950242945,146.0021484698971,127.97240686708318,93.12302366329573,114.76569146106765,62.26882714897367,75.57820674062933,114.71174218559057,116.0565799733102,148.70959371569347,168.08417310622704
161.48611418056862,152.50548390344073,35.46103568235208,38.82203753100703,22.46185106382377,17.952344987698382,145.9073661016674,127.92077934112436,93.11336544857213,114.75930598567852,62.282982239866485,75.58767645839141,114.7187604093151,116.0853892840321,148.8113943076477,168.1646099429077
167.74309679956042,128.51371842179486,37.51070990531064,28.00160099959329,22.49441246637587,2.6155436253616413,142.37717684008112,127.14156161240064,102.35558305088378,112.22525586371935,60.145489518149226,73.21736502200756,117.19382842941675,119.15208084271832,154.81665158933563,172.0105192303177
170.45534584361073,147.77240309153575,33.19573089685296,32.08962333721497,16.305044564289453,8.380105185813843,140.31099133076182,125.547477487407,109.19053866868047,109.8371083027488,60.64439743478966,72.24039317522211,119.90097263610524,121.59088352726783,159.5899813053434,176.04340603986088
166.13684364597236,162.27498747459637,22.9581722813308,30.213204189070453,0.7482057117760706,10.197311965686543,137.9440809760395,127.59408055348828,110.76332329739328,107.33090175544582,64.50093564968368,72.03394305848018,122.97262124518576,126.26422289991778,165.02854026914625,178.67014234642943
166.24291401500042,162.39162117658705,22.95225273222401,30.24903844051565,0.8007131964070275,10.27887835636248,137.9884974380831,127.65411107817044,110.75831790683483,107.26543320620009,64.47384664977753,72.09752220777028,122.98889881278495,126.30443295281616,165.00040137470188,178.65032187464604
168.42497202830774,174.9666916270087,9.5141231209093,16.964820850037885,25.67530834422211,15.95631045978394,135.39666063026758,126.53565772020868,110.91847978095272,106.67132895287033,68.19961670908042,70.72758412560783,127.69138240549766,128.5685730485458,172.29472177523007,177.96708467166283
172.26605594624436,176.1919197904425,8.180577346006404,3.68294207996283,63.17376978250063,42.58346627132906,134.90977893049714,127.9472324559806,109.98979170894673,104.60774975946336,67.89933954825423,68.01073046277436,133.08414837124377,133.29903735528504,178.17436944074663,174.64819510069557
169.8104714180651,170.32533673264052,20.26909024794917,4.615683830239431,84.49869939734803,64.23722069587599,137.92767782835423,128.83064306189112,108.82754022803928,102.79282999564242,65.06028417808527,64.27541388889138,138.55506102663762,136.40618984995962,179.37261680171602,172.4244532119315
172.8791557277373,168.53864331094132,25.93491973901368,9.507228379579574,96.78410360347677,81.32244519773289,133.20872990866832,125.2511357205184,108.08173550233724,103.66396619191596,59.23197192683968,59.931171376379766,140.29708853290555,137.51755332738594,172.9116413757628,167.73358239313248
172.8402965998565,168.4761654519196,25.887752706473567,9.475259689005346,96.83536892093646,81.3117619997917,133.1223083165531,125.23550181927882,108.10785884703353,103.6058070337249,59.22917112694985,59.9110196200762,140.2522195388142,137.54537576137625,172.87008877773894,167.6901260579026
175.59209687785167,170.25303760355828,29.3049655476404,11.5577348199069,95.3264544249597,85.2811768586955,138.32552950738474,126.66264050862024,109.15754306713188,105.55868214030274,53.24280966836312,54.665922285372055,145.93189198373574,141.61664515390584,172.39363752364898,165.04599535471442
174.51263531289877,172.51159005028134,27.00129604130765,12.642141738139342,89.50836949382762,81.35638436481474,142.96217857827116,129.761237574375,111.6103913290458,108.14809611551392,47.50587064378644,51.89773349570547,149.2689509933596,143.74414555166385,173.6932275849116,166.01709202271113
177.19085579989098,176.72561021310227,20.324880015904508,8.004889627401516,70.68078114975117,62.17543829723344,146.78560948740528,135.9653248285537,115.27707369603918,109.96139934890124,42.01805083644759,43.705932036642,151.01276867477765,147.35442168562724,175.77284081262763,168.61090314292647
172.50794691417684,179.6402692865387,9.584718243422143,5.399850850926956,45.89561713482996,45.5831584280089,152.50114010664598,144.96063668387816,118.1738075720899,114.9824633485406,38.43390971126783,38.27373141584068,149.8210872819637,147.70100318469716,177.31994717531774,177.25963349918104
172.75634732112235,179.26477196842262,9.456935521236096,5.223496907934017,45.815827848569874,45.47142364047902,152.3382486708731,144.75637490887792,118.1937184580824,114.93249222922076,38.50080425146079,38.46563392793239,149.74145150018532,147.5378979841474,177.40320282931228,177.21847692473054
168.94088189710027,176.1053772254318,4.810141292323444,12.272625734329049,17.14546421589099,17.081004888613364,153.09120616569578,138.47016135964472,121.72491820124226,119.00258454987724,35.34231630440584,32.80458957356741,141.94333492435996,137.32559406728984,168.8521287586642,178.85543270764532
153.8065061898564,134.37770357625982,20.32637245079328,27.7368018926438,15.099531526738105,15.729211669931166,153.4211304811438,141.0715689135321,123.54131999266652,122.02861447014476,33.80877619248012,28.32020392738205,133.8185302768207,131.1349210117371,160.39739979567688,170.06335209820503
144.74566530421882,145.59399318435337,41.54330573855072,45.233411168512646,52.36278940296712,44.80497221865409,156.43341275223952,142.37437233074704,124.8833030490596,122.9068321126483,35.119146418390365,34.62513536462477,122.50276961691432,117.22710154317411,146.06935686467477,154.8527292124271
144.98834257771344,141.12832272386342,55.75377738454525,61.214649620837655,84.11416493309399,75.05904423005781,163.20321164508758,146.30307331988337,124.91013976396268,123.85587618497247,37.07358149959178,39.40310150608069,115.01802971195394,108.39309324042962,131.81481806686634,142.09001992054624
145.07010168873848,141.2626053281767,55.85147616005263,61.32096258918978,84.12088495552747,75.18325378393737,163.20878885178308,146.31655246185613,124.91106667644294,123.78031477548156,37.04246783597119,39.329071171818754,114.98802089898464,108.43157257914432,131.77923204720153,142.11502011728817
140.15643008051848,141.0181037041404,82.38627239811657,87.71386579432213,109.53349188764992,101.5454560753272,156.501227488313,150.29545737307998,122.35104597219588,125.28271879978053,44.98333063201237,50.874180011869385,105.20271808718644,100.18619574066057,128.70149059887348,129.8907383675806
153.25065930865682,154.32218997467248,119.85688967353836,103.5791835752533,131.6290455837771,128.46871645856476,151.97713746350615,161.2416239937067,116.01233300565109,120.680789984351,61.45991897791672,66.85023269336517,96.19695167647734,94.53481418955722,124.2198142129712,113.29319019585051
166.4663885186857,163.11278112588874,163.17753277340867,148.5283176758554,148.2645994462402,149.2608013384743,143.5004137873459,156.6506788613677,101.05082665714284,105.93957342669763,82.63166480112353,88.3405046641953,84.07679509659847,85.69571249716498,120.57638130925255,109.04503363579728
170.89411364232132,175.41598696324397,114.59084403307152,164.2106385733603,167.8669116680439,166.44300567593626,148.35904875141057,160.47085824664637,103.66717727388786,99.37260587761388,87.90765556167696,95.1669258804466,72.44345337277117,73.03216605461574,104.0844046213606,92.5613078079694
170.80601538919876,175.45029430102196,115.15532021553358,164.19319362891505,167.82749810549473,166.39678553455633,148.19479399101272,160.3762620796123,103.67327605023948,99.38190824250825,87.89286044852534,95.15038514830935,72.45574760448218,73.03507746650436,104.2609536134695,92.65881538689202
165.52781160862116,158.92897411676122,63.99264895858595,75.19302617560919,171.2948518191301,168.19232586639657,127.91836173219416,135.721805516522,120.58039925645622,113.8858408222574,75.42857456344419,80.86141815516655,64.75338204049862,63.61034356695562,116.83502030830448,107.88853805043364
151.07347069609477,156.96402612654254,58.74795328920697,70.12251609132743,156.90013488220413,161.800679480487,120.1986447602782,124.40096115643604,133.5538123735017,118.88675639280224,50.48101130526632,62.59407213779175,61.43556797309687,59.31316597135883,121.23692321281868,114.91220481492284
101.03008960637344,116.50007606794472,14.238259491833563,47.44311139509677,106.80500017470432,125.81333233081536,106.83669796745376,132.88467954448072,135.72392761363204,114.5348262894793,24.209248226348222,45.53041552352229,61.64083238004126,61.00720595387584,134.8041344125875,108.12252640939512
61.933043257814745,147.29111693186763,7.421517956813792,12.62122653530031,50.523031500517085,87.0950624833989,110.26628484955133,130.7738921547128,116.45084098386236,100.33619155026337,6.315791436434522,6.569419002904152,62.121222733089446,59.11857685516007,131.85493788353813,108.3446847004473
62.707139584859775,144.5441363574163,7.5961952545749,13.14244419838637,50.02765831980352,87.93069594596301,110.23201493580169,131.02049969462286,116.44332446336333,100.22594154162248,6.225130733824207,6.569054626211041,62.09315851315164,59.23602608964366,131.86114357734996,108.2155263950208
104.78014612223856,93.26277839254284,26.15140478741425,24.62935322135216,1.0103688420574084,9.141274594713618,124.52262037188062,139.5021608460932,83.74575345304383,75.51862654712997,40.70090504991016,38.60185294016964,62.29256890112576,62.90144726328262,117.76994852924514,103.3992864171894
128.95519802834897,133.53625922357008,49.973196545134286,57.7889176675106,29.067954276177908,34.41193056350446,126.62816533907925,111.30723507542037,52.438009520605526,53.3969480211825,77.13800565953042,79.13248418333268,52.52981364578337,47.903696282967815,105.90164830670412,116.59646120754743
119.90951352532942,139.61866006835615,60.509952127158286,65.99209803379065,27.07824234534836,36.68936859475234,116.1867858266642,100.1963174387597,21.090016958595932,2.6179035544724782,111.3297195876122,96.8557987287764,34.74433266153473,27.841552810141227,98.55754683487052,107.6452353713815
104.57046950368292,70.56388596158165,60.45406476588387,87.90606735197858,22.52579486913644,35.75444959570683,109.06622298522308,93.08304119514943,6.868691371475687,19.841732576362347,139.91920649703414,129.9999195907642,10.112231496730294,2.51679440536512,81.0460085115072,89.43375321021554
104.4968686475909,71.89522754949601,60.49155163304783,87.7772578921573,22.720085766075133,35.7171864591882,109.26890397565975,93.05994878069086,6.933957682688495,19.651692663600507,139.74392908416633,130.28735650359545,10.316279552501166,2.464019426385463,81.04737557684142,89.40407064569453
98.1607981316982,135.4993085205439,51.69578389470811,95.8959166973944,14.436327933878138,59.21717978842317,113.6391221983782,115.98627274691864,37.18833083394869,33.55448998185416,169.00990854377923,162.23480828212,20.369575952922887,15.390426946480591,45.99130184869893,48.62330030660078
87.52935738647018,89.10612565033055,31.814517401117083,43.40950677950985,7.119943260309599,3.0851249462791617,118.20219705028047,108.13201318930452,62.06108086357335,61.07573486282499,170.14702148321223,176.88530744055848,57.35296063891011,52.94183921848655,4.444842310809436,18.92614759220893
84.64078666516103,74.84439872949775,29.076605031038405,7.172021594873414,9.921240027261517,21.51960531940543,118.34740851428734,169.0890114211846,101.2274312967598,111.35394527510024,142.31761671290985,113.21244628797398,88.6801313908579,72.73431097911755,27.0275399051452,61.82332240030216
82.67417463721135,140.6645649258667,23.49954625198285,23.25710501889956,18.50503818089872,38.54955812618011,116.98745555191869,163.61677499877237,146.9519842761507,150.38807204356763,108.80886838540732,89.00695069999314,122.02083602385954,105.1479353488162,59.00829157577824,88.76471034758858
83.02789175447931,141.23227200597952,23.50663905265578,26.530789840698063,18.53795497464701,38.04679028521896,116.80513046143452,160.08251276921072,146.99235873394443,150.75313804804685,108.56526288698856,89.4013605247819,122.14734938370763,105.75063188859176,58.95247984514216,85.83314465780242
67.52447124401604,133.5637681136215,16.46842092542103,38.11702150652184,35.14445069794737,13.925178498006217,114.12544847625732,128.41995331930605,176.4079642195616,176.94110689962378,75.78654941176231,78.47919986300653,147.8769103400062,140.22064142539458,82.00235881626351,88.64059474470064
58.37022866567765,139.53574278853122,8.575359392088586,22.745740530304385,60.389410264686056,12.59115119615624,103.65598924898984,124.46808159218271,153.80366578283366,149.08557566947815,77.58769054833948,81.02314269307584,172.5662616327014,167.135246109311,96.2222508816912,111.60332770149373
54.12985024753886,42.38666574818748,1.6523521187974,14.544543160524842,81.63863483198143,86.41633523892219,95.15394615855192,116.37555646260014,128.0028215198282,121.35015750056805,81.59815241286005,87.83966145924492,165.5981154390617,172.22106651535535,109.55583071949025,124.1544899472448
58.2652523973513,33.33003377229951,2.0608256764960826,12.403705138531793,87.99053211584588,101.1343377774324,88.17934936466143,100.56931890028228,108.56437869966756,104.94606345953147,82.86412475389274,87.20631636990038,147.02515655623426,147.2497020819941,121.15419280842715,133.3196168182882
57.93315915332882,33.66021974199846,1.9488807666218644,11.29587812030791,88.12207245666455,101.39081491858306,88.27495474755712,98.86449225922529,108.50101289485838,104.30299964892156,82.8144859750096,87.14311249150401,147.13078179928968,146.82133030768173,121.14417294826748,132.04316195154354
62.39104912536797,17.649962901217965,5.292085309248738,2.5793806770740857,83.60229059002062,91.81699555264125,86.99129228765031,83.250526413907,107.82427414312072,102.277747297005,81.36352832401727,85.55844868181963,129.01030417807158,125.21652834369202,137.98098810957873,138.03399807021498
74.90908382342948,70.4886388644041,16.40944777299297,13.462959369104752,54.296419607455285,59.67192340941381,96.12323116263669,97.88466613291484,123.19893686506572,118.33199003373949,67.31660856236405,73.22794120314553,122.57058379477176,125.4817306453837,153.55264736786492,152.40293548753112
